"","X","LEA_NAME","SCH_NAME","isCHARTER","magnetSchoolStatus","city","MEMBER","zip","PctFreeLunch","SCH_TYPE_TEXT","TOTFRL","Census_AttainDiplomHigher","Census_LangHomeNotEnglish","Census_Pop25older","Census_TotalHouseholds","LAT","LON","AttendRate","PctProfELA","raceWHITE","numberHispanic","LEAID","NCESSCH"
"549",549,"West Chester Area SD","Fern Hill El Sch","No","No","West Chester",510,19380,"19.019607843137202","Regular School",97,69341,10378,72305,41059,39.975637,-75.588525,96.98,87.55,389,0,4225290,422529001454
"550",550,"Philadelphia City SD","Feltonville Sch of Arts & Sciences","No","No","Philadelphia",513,19120,"100","Regular School",513,855213,325401,1035252,582594,40.019528,-75.121831,NA,NA,10,0,4218990,421899000054
"551",551,"Spring-Ford Area SD","Spring-Ford MS 8th Grade Ctr","No","No","Royersford",639,19468,"16.588419405320813","Regular School",106,31935,3916,33365,18307,40.187128,-75.53173,NA,NA,515,0,4222560,422256000836
"552",552,"Southern Lehigh SD","Southern Lehigh Intermediate Sch","No","No","Bethlehem",733,18015,"12.824010914051801","Regular School",94,14022,2069,14935,7687,40.54201,-75.398031,NA,NA,644,0,4222350,422235006967
"553",553,"North Penn SD","Penndale MS","No","No","Lansdale",1281,19446,"37.314597970335598","Regular School",478,68031,17577,72148,39113,40.235604,-75.279179,95.13,74.86,777,3,4217280,421728003324
"554",554,"Central Dauphin SD","Chambers Hill El Sch","No","No","Harrisburg",238,17111,"50.840336134453779","Regular School",121,61115,9050,66113,37434,40.25516,-76.7773,95.67,60.33,107,1,4205400,420540001812
"555",555,"Coatesville Area SD","Caln El Sch","No","No","Thorndale",556,19372,"63.848920863309353","Regular School",355,39101,6662,43528,23329,39.996085,-75.750378,92.31,40,194,0,4206240,420624001376
"556",556,"Phoenixville Area SD","Barkley El Sch","No","No","Phoenixville",436,19460,"55.275229357798104","Regular School",241,22002,2742,23194,13356,40.127326,-75.518233,95.77,66.94,232,0,4219050,421905001430
"557",557,"Eastern Lancaster County SD","Garden Spot MS","No","No","New Holland",509,17557,"38.70333988212181","Regular School",197,14933,8076,20802,10967,40.110768,-76.069851,NA,NA,425,1,4208820,420882007267
"558",558,"Carbondale Area SD","Carbondale El Sch","No","No","Carbondale",960,18407,"50.3125","Regular School",483,6885,450,7818,4692,41.566449,-75.515501,NA,NA,801,0,4204980,420498000225
"559",559,"Lebanon County CTC","Lebanon County CTC","No","No","Lebanon",0,17042,"?","Vocational Education School",0,NA,NA,NA,NA,40.341077,-76.390774,NA,NA,0,0,4280280,428028007075
"560",560,"Schuylkill Haven Area SD","Schuylkill Haven MS","No","No","Schuylkill Haven",274,17972,"45.255474452554743","Regular School",124,5262,219,5864,3288,40.633998,-76.171233,95.46,62.5,253,0,4220910,422091003935
"561",561,"Oley Valley SD","Oley Valley El Sch","No","No","Oley",696,19547,"31.46551724137931","Regular School",219,8990,924,9871,5167,40.37474,-75.8075,NA,NA,633,0,4218150,421815000099
"562",562,"Northampton Area SD","Northampton Area HS","No","No","Northampton",1759,18067,"26.435474701534964","Regular School",465,27541,2082,30492,16364,40.687976,-75.490188,94.2,80.66,1569,1,4217370,421737003505
"563",563,"Philadelphia City SD","Stanton Edwin M Sch","No","No","Philadelphia",343,19146,"100","Regular School",343,855213,325401,1035252,582594,39.94038,-75.170831,92.39,35.14,8,0,4218990,421899003635
"564",564,"Twin Valley SD","Twin Valley MS","No","No","Elverson",1057,19520,"31.598864711447494","Regular School",334,15147,1766,16813,8850,40.16472,-75.85805,NA,NA,962,0,4224000,422400009991
"565",565,"Quakertown Community SD","Strayer MS","No","No","Quakertown",834,18951,"32.853717026378803","Regular School",274,23141,2150,25775,13929,40.434317,-75.32365,94.95,75.16,686,2,4219890,421989004965
"566",566,"Philadelphia City SD","School of the Future","No","Yes","Philadelphia",513,19104,"100","Regular School",513,855213,325401,1035252,582594,39.975262,-75.203507,NA,NA,12,0,4218990,421899000993
"567",567,"Philadelphia City SD","Fitzpatrick Aloysius L Sch","No","No","Philadelphia",942,19154,"100","Regular School",942,855213,325401,1035252,582594,40.080474,-74.976599,91.29,46.05,502,0,4218990,421899003781
"568",568,"Pennsbury SD","Oxford Valley El Sch","No","No","Fairless Hills",426,19030,"31.690140845070399","Regular School",135,47722,6631,49998,26639,40.177956,-74.851753,95.45,76.75,333,0,4218840,421884001106
"569",569,"Wissahickon SD","Blue Bell El Sch","No","No","Blue Bell",394,19422,"15.736040609137","Regular School",62,25510,5516,26539,14364,40.157598,-75.270688,96.66,79.7,244,0,4202400,420240006470
"570",570,"Wyoming Area SD","Wyoming Area Sec Ctr","No","No","Exeter",1089,18643,"36.179981634527088","Regular School",394,12867,481,14018,8081,41.32221,-75.81165,91.37,65.06,1009,2,4226730,422673006390
"571",571,"La Academia Partnership Charter School","La Academia Partnership Charter School","Yes","No","Lancaster",186,17602,"98.387096774193552","Regular School",183,NA,NA,NA,NA,40.039764,-76.2954,NA,NA,3,0,4200026,420002600359
"572",572,"Tulpehocken Area SD","Bethel El Sch","No","No","Bethel",357,19507,"51.540616246498601","Regular School",184,6648,819,8086,4057,40.468971,-76.291065,95.54,73.53,293,1,4223820,422382006321
"573",573,"Scranton SD","West Scranton Intrmd Sch","No","No","Scranton",706,18504,"77.478753541076401","Regular School",547,42320,11668,49874,28984,41.421116,-75.695817,93.86,59.52,462,2,4221090,422109006791
"574",574,"Philadelphia City SD","Pollock Robert B Sch","No","No","Philadelphia",726,19152,"100","Regular School",726,855213,325401,1035252,582594,40.059529,-75.027463,92.84,51,174,1,4218990,421899003801
"575",575,"Pennsylvania Virtual CS","Pennsylvania Virtual CS","Yes","No","King of Prussia",2316,19406,"-4.3177892918825601E-2","Regular School",-1,NA,NA,NA,NA,40.09357,-75.409081,NA,NA,1605,4,4200088,420008800587
"576",576,"Warrior Run SD","Warrior Run HS","No","No","Turbotville",472,17772,"28.8135593220339","Regular School",136,11149,1831,12926,5270,41.103789,-76.803395,93.9,80.17,453,1,4224870,422487005103
"577",577,"Daniel Boone Area SD","Monocacy El Ctr","No","No","Birdsboro",386,19508,"31.606217616580299","Regular School",122,13430,1158,14645,7952,40.263645,-75.764612,NA,NA,335,3,4207290,420729006772
"578",578,"Boyertown Area SD","New Hanover-Upper Frederick El","No","No","Frederick",782,19435,"12.148337595907929","Regular School",95,31489,1225,34328,18524,40.314145,-75.541676,NA,NA,713,0,4203960,420396000755
"579",579,"Chester-Upland SD","Chester HS","No","No","Chester",958,19013,"100","Regular School",958,19804,4434,24842,14312,39.850715,-75.367298,84.62,15.19,11,0,4205860,420586006492
"580",580,"Philadelphia City SD","Bregy F Amedee Sch","No","No","Philadelphia",465,19145,"100","Regular School",465,855213,325401,1035252,582594,39.914524,-75.176756,89.85,23.39,66,0,4218990,421899003620
"581",581,"Bensalem Township SD","Samuel K Faust El Sch","No","No","Bensalem",520,19020,"78.84615384615384","Regular School",410,39410,12419,43074,23646,40.119709,-74.963669,93.8,44.71,137,1,4203330,420333001008
"582",582,"Lancaster SD","Lafayette El Sch","No","No","Lancaster",531,17603,"100","Regular School",531,37681,23964,48158,27775,40.0266,-76.317651,94.86,42.63,51,0,4213140,421314002584
"583",583,"Radnor Township SD","Radnor MS","No","No","Wayne",944,19087,"10.169491525423728","Regular School",96,15916,4188,16327,9591,40.042949,-75.385459,95.76,87.87,679,0,4219920,421992006511
"584",584,"Oxford Area SD","Elk Ridge School","No","No","Oxford",513,19363,"49.317738791423004","Regular School",253,12899,3730,15418,8130,39.77631,-75.964511,NA,NA,296,0,4218300,421830007333
"585",585,"Mechanicsburg Area SD","Northside El Sch","No","No","Mechanicsburg",247,17055,"51.821862348178136","Regular School",128,19053,1784,20278,11864,40.219146,-77.008816,96.65,70.47,171,0,4215030,421503005021
"586",586,"People for People CS","People for People CS","Yes","No","Philadelphia",531,19130,"100","Regular School",531,NA,NA,NA,NA,39.96812,-75.16044,NA,NA,0,0,4200085,420008500586
"587",587,"Saucon Valley SD","Saucon Valley El Sch","No","No","Hellertown",714,18055,"31.372549019607842","Regular School",224,11137,1108,11995,6558,40.572157,-75.327651,95.76,70.42,609,0,4211730,421173003485
"588",588,"Boyertown Area SD","Colebrookdale El Sch","No","No","Boyertown",326,19512,"38.95705521472393","Regular School",127,31489,1225,34328,18524,40.338782,-75.627189,NA,NA,296,0,4203960,420396000762
"589",589,"Wilson Area SD","Wilson Area HS","No","No","Easton",663,18042,"43.288084464554998","Regular School",287,10773,1323,11625,6211,40.684341,-75.244847,94.17,86.75,448,0,4226550,422655003522
"590",590,"Memphis Street Academy CS @ JP Jones","Memphis Street Academy CS @ JP Jones","Yes","No","Philadelphia",870,19134,"99.65517241379311","Regular School",867,NA,NA,NA,NA,39.98625,-75.112914,NA,NA,45,1,4200870,420087007454
"591",591,"Easton Area SD","Paxinosa El Sch","No","No","Easton",597,18042,"100","Regular School",597,39282,9828,43741,23548,40.69051,-75.227141,94.92,27.64,139,0,4208850,420885005350
"592",592,"Centennial SD","William Tennent HS","No","No","Warminster",1757,18974,"32.157085941946399","Regular School",565,32936,6562,36129,18927,40.182616,-75.070531,93.2,73.71,1379,0,4205190,420519001040
"593",593,"Bethlehem Area SD","Marvine El Sch","No","No","Bethlehem",334,18017,"93.712574850299404","Regular School",313,70992,23674,79240,44762,40.633608,-75.344882,95.16,19.88,18,0,4203570,420357003454
"594",594,"Philadelphia City SD","Lankenau HS","No","Yes","Philadelphia",312,19128,"100","Regular School",312,855213,325401,1035252,582594,40.06243,-75.252623,NA,NA,3,0,4218990,421899000824
"595",595,"West York Area SD","Wallace El Sch","No",NA,"York",NA,17408,"?","Regular School",NA,14997,1293,16793,9532,39.978565,-76.788898,NA,NA,NA,NA,4225980,422598004626
"596",596,"Bensalem Township SD","Cornwells El Sch","No","No","Bensalem",429,19020,"51.748251748251747","Regular School",222,39410,12419,43074,23646,40.083588,-74.951683,94.37,63.93,301,0,4203330,420333001006
"597",597,"Upper Merion Area SD","Candlebrook El Sch","No","No","King of Prussia",390,19406,"30.512820512820515","Regular School",119,24198,7080,25668,14732,40.097538,-75.373834,97.4,82.04,209,0,4224480,422448003389
"598",598,"South Western SD","Markle Intrmd Sch","No","No","Hanover",997,17331,"32.497492477432296","Regular School",324,17537,636,19487,10296,39.785265,-76.961268,96.06,64.9,901,1,4222470,422247006641
"599",599,"East Penn SD","Emmaus HS","No","No","Emmaus",2619,18049,"24.169530355097365","Regular School",633,37069,5328,39672,22448,40.534415,-75.505637,94.84,78.7,2091,0,4208550,420855002809
"600",600,"Shikellamy SD","Priestley Sch","No","No","Northumberland",465,17857,"56.12903225806452","Regular School",261,13977,621,16295,9595,40.902739,-76.811366,95.35,74.16,393,2,4221540,422154003549
"601",601,"Cumberland Valley SD","Middlesex El Sch","No","No","Carlisle",407,17013,"40.54054054054054","Regular School",165,39567,5504,41825,22959,40.25681,-77.13956,95.81,65.38,344,1,4207110,420711001697
"602",602,"Perkiomen Valley SD","Evergreen El Sch","No","No","Collegeville",568,19426,"10.563380281690099","Regular School",60,24408,3396,26132,12508,40.220393,-75.463253,NA,NA,483,1,4218930,421893000232
"603",603,"Harrisburg City SD","Benjamin Franklin Sch","No","No","Harrisburg",821,17110,"83.19123020706455","Regular School",683,24137,9097,30641,19981,40.269909,-76.885655,NA,NA,36,0,4211580,421158007501
"604",604,"Bristol Township SD","Devine El Sch","No","No","Levittown",480,19057,"59.375","Regular School",285,32835,6020,37338,19440,40.136559,-74.853631,NA,NA,415,0,4204230,420423001017
"605",605,"West Phila. Achievement CES","West Phila. Achievement CES","Yes","No","Philadelphia",702,19151,"-0.14245014245014201","Regular School",-1,NA,NA,NA,NA,39.97041,-75.254151,NA,NA,0,0,4200105,420010500657
"606",606,"Avon Grove SD","Fred S Engle MS","No","No","West Grove",805,19390,"22.236024844720497","Regular School",179,18242,5238,20696,10662,39.81457,-75.81361,95.56,70.89,590,0,4202790,420279005216
"607",607,"Bethlehem Area SD","William Penn El Sch","No","No","Bethlehem",236,18018,"76.694915254237202","Regular School",181,70992,23674,79240,44762,40.62806,-75.38108,95.05,56.52,79,0,4203570,420357006634
"608",608,"Agora Cyber CS","Agora Cyber CS","Yes","No","King of Prussia",8153,19406,"-1.22654237703913E-2","Regular School",-1,NA,NA,NA,NA,40.093469,-75.412347,NA,NA,4963,23,4200140,420014000896
"609",609,"West York Area SD","Loucks El Sch","No",NA,"York",NA,17404,"?","Regular School",NA,14997,1293,16793,9532,39.953246,-76.748244,NA,NA,NA,NA,4225980,422598004627
"610",610,"Coatesville Area SD","Caln El Sch","No","No","Thorndale",556,19372,"63.848920863309303","Regular School",355,39101,6662,43528,23329,39.996085,-75.750378,92.31,40,194,0,4206240,420624001376
"611",611,"Northern York County SD","Northern El Sch","No","No","Dillsburg",336,17019,"35.416666666666664","Regular School",119,14215,644,15707,8427,40.094808,-77.029559,95.64,63.06,297,0,4217760,421776004581
"612",612,"Philadelphia City SD","Fell D Newlin Sch","No","No","Philadelphia",552,19148,"100","Regular School",552,855213,325401,1035252,582594,39.915519,-75.163403,NA,NA,126,0,4218990,421899003639
"613",613,"Hazleton Area SD","Maple Manor El/MS","No","No","Hazle Township",746,18202,"100","Regular School",746,42540,16452,49823,28188,40.970476,-75.996609,NA,NA,136,0,4211700,421170007527
"614",614,"Philadelphia City SD","Hamilton Andrew Sch","No","No","Philadelphia",571,19139,"100","Regular School",571,855213,325401,1035252,582594,39.955413,-75.235702,90.52,24.28,10,0,4218990,421899005185
"615",615,"Upper Perkiomen SD","Marlborough El Sch","No","No","Green Lane",724,18054,"29.143646408839778","Regular School",211,14652,558,15874,8588,40.345462,-75.480686,NA,NA,643,0,4224540,422454009968
"616",616,"Bensalem Township SD","Robert K Shafer MS","No","No","Bensalem",498,19020,"57.2289156626506","Regular School",285,39410,12419,43074,23646,40.100487,-74.938463,93.68,58.75,280,0,4203330,420333007030
"617",617,"Bethlehem Area SD","Spring Garden El Sch","No","No","Bethlehem",521,18017,"39.923224568138103","Regular School",208,70992,23674,79240,44762,40.647698,-75.359481,96.27,68.34,326,0,4203570,420357003452
"618",618,"Philadelphia City SD","Girls HS","No","Yes","Philadelphia",1151,19141,"100","Regular School",1151,855213,325401,1035252,582594,40.038355,-75.146191,91.35,91.74,48,0,4218990,421899003843
"619",619,"North Penn SD","York Avenue El Sch","No","No","Lansdale",296,19446,"33.445945945945901","Regular School",99,68031,17577,72148,39113,40.244461,-75.295994,96.21,81.94,228,1,4217280,421728003278
"620",620,"Bristol Township SD","Lincoln El Sch","No","No","Levittown",376,19056,"69.414893617021207","Regular School",261,32835,6020,37338,19440,40.133631,-74.880502,NA,NA,198,0,4204230,420423001024
"621",621,"Jim Thorpe Area SD","Jim Thorpe Area HS","No","No","Jim Thorpe",587,18229,"51.788756388415671","Regular School",304,10278,847,11043,5983,40.87987,-75.72501,91.84,79.69,440,1,4212540,421254001307
"622",622,"Bethlehem Area SD","Nitschmann MS","No","No","Bethlehem",773,18018,"41.6558861578266","Regular School",322,70992,23674,79240,44762,40.625801,-75.395556,96.45,68.6,467,1,4203570,420357003463
"623",623,"Philadelphia City SD","Welsh John Sch","No","No","Philadelphia",452,19133,"100","Regular School",452,855213,325401,1035252,582594,39.986713,-75.139303,92.17,21.26,2,0,4218990,421899003703
"624",624,"Abington Heights SD","Abington Heights HS","No","No","Clarks Summit",1044,18411,"15.9961685823754","Regular School",167,15751,1284,16357,9135,41.493362,-75.723521,94.96,93.41,952,0,4202010,420201005091
"625",625,"Delaware County Technical High School","Delaware County Technical High School-Ma","No","No","Broomall",0,19008,"?","Vocational Education School",0,NA,NA,NA,NA,39.979229,-75.368244,NA,NA,0,0,4280200,428020007063
"626",626,"Coatesville Area SD","Reeceville El Sch","No","No","Coatesville",487,19320,"69.609856262833674","Regular School",339,39101,6662,43528,23329,40.008532,-75.793886,NA,NA,192,0,4206240,420624010009
"627",627,"Lackawanna Trail SD","Lackawanna Trail JSHS","No","No","Factoryville",479,18419,"40.083507306889352","Regular School",192,5574,237,5925,3285,41.588382,-75.810612,93.11,65.71,454,1,4212990,421299004528
"628",628,"Derry Township SD","Hershey Intrmd El Sch","No","No","Hershey",519,17033,"25.048169556840076","Regular School",130,16812,3648,17533,9786,40.281428,-76.643099,NA,NA,375,0,4207590,420759007266
"629",629,"Downingtown Area SD","Lionville El Sch","No","No","Downingtown",610,19335,"14.918032786885201","Regular School",91,46615,7494,48151,25390,40.041506,-75.663776,95.28,86.09,462,0,4207710,420771006476
"630",630,"Council Rock SD","Newtown MS","No","No","Newtown",785,18940,"7.515923566878981","Regular School",59,49287,8984,50630,26086,40.227172,-74.949824,96.31,78.04,659,0,4206960,420696006453
"631",631,"Cumberland Valley SD","Hampden El Sch","No","No","Mechanicsburg",763,17050,"10.222804718217562","Regular School",78,39567,5504,41825,22959,40.25195,-76.98047,96.7,82.86,491,0,4207110,420711005020
"632",632,"Upper Perkiomen SD","Hereford El Sch","No","No","Hereford",870,18056,"31.379310344827498","Regular School",273,14652,558,15874,8588,40.4389,-75.548882,NA,NA,775,1,4224540,422454007246
"633",633,"Chester County Technical College High School","Chester Cty Tech Col HS Pennocks Campus","No","No","West Grove",0,19390,"?","Vocational Education School",0,NA,NA,NA,NA,39.80111,-75.876981,NA,NA,0,0,4202900,420290006770
"634",634,"Lower Merion SD","Merion El Sch","No","No","Merion Station",614,19066,"7.9804560260586319","Regular School",49,41799,9191,42890,24401,40.001278,-75.256323,96.64,92.91,426,1,4214160,421416003287
"635",635,"West Chester Area SD","Fern Hill El Sch","No","No","West Chester",510,19380,"19.019607843137255","Regular School",97,69341,10378,72305,41059,39.975637,-75.588525,96.98,87.55,389,0,4225290,422529001454
"636",636,"Ridley SD","Ridley HS","No","No","Folsom",1809,19033,"37.5345494748479","Regular School",679,26328,3136,28613,15523,39.891562,-75.335213,95.86,76.76,1514,1,4220370,422037001934
"637",637,"Philadelphia City SD","Conwell Russell MS","No","Yes","Philadelphia",489,19134,"100","Regular School",489,855213,325401,1035252,582594,39.994276,-75.114732,93.35,61.52,43,0,4218990,421899006525
"638",638,"Stroudsburg Area SD","Stroudsburg HS","No","No","Stroudsburg",1279,18360,"32.9945269741985","Regular School",422,20357,5462,22891,11713,40.984278,-75.204324,92.81,81.58,744,1,4222860,422286003224
"639",639,"Philadelphia City SD","Morton Thomas G Sch","No","No","Philadelphia",697,19142,"100","Regular School",697,855213,325401,1035252,582594,39.923968,-75.227061,92.68,24.9,16,0,4218990,421899006535
"640",640,"Northern York County SD","Northern MS","No","No","Dillsburg",724,17019,"25.414364640883978","Regular School",184,14215,644,15707,8427,40.095417,-77.026306,95.89,69.82,691,0,4217760,421776006346
"641",641,"South Williamsport Area SD","Rommelt El Sch","No","No","South Williamsport",228,17702,"38.157894736842103","Regular School",87,5882,182,6374,4012,41.228913,-76.999193,NA,NA,210,0,4222140,422214000652
"642",642,"Philadelphia City SD","Lingelbach Anna L Sch","No","No","Philadelphia",421,19144,"100","Regular School",421,855213,325401,1035252,582594,40.037434,-75.189792,94.18,30.11,9,0,4218990,421899003717
"643",643,"Allentown City SD","Francis D Raub MS","No","No","Allentown",864,18104,"71.064814814814795","Regular School",614,55393,48180,71168,40221,40.594187,-75.493352,92.53,24.13,54,0,4202280,420228002792
"644",644,"Interboro SD","Kindergarten Academy","No","No","Prospect Park",252,19076,"44.841269841269799","Regular School",113,15074,1266,16467,8980,39.886673,-75.303336,NA,NA,195,0,4212170,421217000524
"645",645,"Shikellamy SD","Shikellamy HS","No","No","Sunbury",757,17801,"47.424042272126819","Regular School",359,13977,621,16295,9595,40.85621,-76.789266,91.45,64.04,646,1,4221540,422154003569
"646",646,"Muhlenberg SD","C E Cole Intermediate Sch","No","No","Laureldale",556,19605,"60.791366906474821","Regular School",338,14993,3992,16859,9177,40.3914,-75.91998,NA,NA,248,0,4216200,421620006905
"647",647,"Parkland SD","Parkway Manor Sch","No","No","Allentown",418,18104,"17.703349282296649","Regular School",74,41161,8298,43821,23434,40.593672,-75.550323,96.63,84.05,260,1,4218510,421851002826
"648",648,"Spring-Ford Area SD","Evans El Sch","No","No","Limerick",601,19468,"10.8153078202995","Regular School",65,31935,3916,33365,18307,40.23166,-75.511691,NA,NA,521,0,4222560,422256006098
"649",649,"Central Bucks SD","Warwick El Sch","No","No","Jamison",552,18929,"11.4130434782608","Regular School",63,76834,10617,80091,41650,40.249493,-75.083359,NA,NA,477,0,4205310,420531010004
"650",650,"Solanco SD","Swift MS","No","No","Quarryville",393,17566,"41.984732824427482","Regular School",165,16052,6082,20529,10960,39.809821,-76.157463,95.31,63.54,352,0,4221810,422181005054
"651",651,"Eastern York SD","Kreutz Creek El Sch","No","No","Hellam",373,17406,"45.308310991957107","Regular School",169,12428,569,14478,7953,40.005051,-76.61082,96.37,78.26,328,0,4208790,420879006285
"652",652,"Delaware Valley SD","Shohola El Sch","No","No","Shohola",421,18458,"24.703087885985749","Regular School",104,18810,2299,20618,10463,41.377498,-74.895323,95.98,83.41,365,0,4207530,420753003866
"653",653,"Southern Lehigh SD","Southern Lehigh Intermediate Sch","No","No","Bethlehem",733,18015,"12.824010914051842","Regular School",94,14022,2069,14935,7687,40.54201,-75.398031,NA,NA,644,0,4222350,422235006967
"654",654,"Frederick Douglass Mastery Charter School","Frederick Douglass Mastery Charter Schoo","Yes","No","Philadelphia",763,19144,"86.238532110091739","Regular School",658,NA,NA,NA,NA,39.98462,-75.169261,NA,NA,4,0,4200830,420083007365
"655",655,"Northwood Academy CS","Northwood Academy CS","Yes","No","Philadelphia",781,19124,"64.148527528809225","Regular School",501,NA,NA,NA,NA,40.020358,-75.094499,NA,NA,40,0,4200139,420013900894
"656",656,"North Central Secure Trmnt Unt","North Central Secure Trmnt Unt","No","No","Danville",49,17821,"0","Alternative Education School",0,NA,NA,NA,NA,40.95136,-76.58821,NA,NA,4,0,4209933,420993307194
"657",657,"Allentown City SD","Cleveland El Sch","No","No","Allentown",272,18102,"69.485294117647001","Regular School",189,55393,48180,71168,40221,40.607406,-75.478899,NA,NA,18,0,4202280,420228007117
"658",658,"Jersey Shore Area SD","Salladasburg El Sch","No","No","Jersey Shore",237,17740,"43.459915611814345","Regular School",103,11116,294,12550,7063,41.267336,-77.229421,95.78,76.8,227,2,4212480,421248005060
"659",659,"Philadelphia City SD","Hartranft John F Sch","No","No","Philadelphia",497,19133,"100","Regular School",497,855213,325401,1035252,582594,39.989218,-75.14513,89.08,23.94,6,0,4218990,421899005125
"660",660,"Bristol Township SD","Washington El Sch","No","No","Levittown",393,19055,"53.944020356233999","Regular School",212,32835,6020,37338,19440,40.154633,-74.83917,NA,NA,319,0,4204230,420423001025
"661",661,"Schuylkill Haven Area SD","Schuylkill Haven El Ctr","No","No","Schuylkill Haven",439,17972,"40.091116173120732","Regular School",176,5262,219,5864,3288,40.63444,-76.16646,NA,NA,401,0,4220910,422091010019
"662",662,"Penn-Delco SD","Parkside El Sch","No","No","Parkside",259,19015,"36.679536679536682","Regular School",95,17788,1053,19250,10183,39.868751,-75.37981,95.78,73.55,181,0,4218580,421858001912
"663",663,"West Chester Area SD","E N Peirce MS","No","No","West Chester",912,19380,"12.828947368421","Regular School",117,69341,10378,72305,41059,39.997151,-75.621919,96.32,81.88,726,0,4225290,422529001452
"664",664,"West Chester Area SD","Exton El Sch","No","No","Exton",464,19341,"9.4827586206896495","Regular School",44,69341,10378,72305,41059,40.022902,-75.620474,96.36,87.92,335,3,4225290,422529001456
"665",665,"Wayne Highlands SD","Damascus Area Sch","No","No","Damascus",318,18415,"38.679245283018801","Regular School",123,13093,644,14469,8016,41.698454,-75.075387,94.37,74.09,297,1,4224970,422497006424
"666",666,"Pottstown SD","Pottstown SHS","No","No","Pottstown",819,19464,"100","Regular School",819,13209,1729,15372,9317,40.253667,-75.634269,90.36,54.39,295,0,4219680,421968003348
"667",667,"Kennett Consolidated SD","New Garden El Sch","No","No","Toughkenamon",477,19374,"42.976939203354199","Regular School",205,15299,6977,18737,9539,39.810197,-75.745958,96.92,63.31,239,0,4212690,421269001400
"668",668,"Allentown City SD","Lincoln Early Chld Ctr","No","No","Allentown",267,18102,"0","Regular School",0,55393,48180,71168,40221,40.596423,-75.485345,NA,NA,24,0,4202280,420228007153
"669",669,"Philadelphia City SD","Jackson Andrew Sch","No","No","Philadelphia",543,19147,"100","Regular School",543,855213,325401,1035252,582594,39.934769,-75.163307,94.56,42.03,107,1,4218990,421899003642
"670",670,"Susquehanna Community SD","Susquehanna Community El Sch","No","No","Susquehanna",453,18847,"58.278145695364202","Regular School",264,3095,135,3575,2045,41.949996,-75.590608,95.2,64.13,433,2,4222980,422298006885
"671",671,"Northeastern York SD","Northeastern MS","No","No","Mount Wolf",648,17347,"38.580246913580247","Regular School",250,14414,1394,16488,9009,40.069492,-76.713428,95.99,70.26,536,1,4217520,421752004578
"672",672,"Camp Hill SD","Hoover El Sch","No","No","Camp Hill",276,17011,"13.768115942028986","Regular School",38,5557,741,5842,3233,40.23529,-76.924711,96.26,82.08,224,0,4204860,420486001680
"673",673,"Lancaster SD","Fulton El Sch","No","No","Lancaster",418,17603,"100","Regular School",418,37681,23964,48158,27775,40.03904,-76.30967,94.53,33.73,46,0,4213140,421314002581
"674",674,"York City SD","Devers Sch","No","No","York",679,17404,"100","Regular School",679,20108,9863,25649,16260,39.97343,-76.747481,NA,NA,103,1,4226820,422682007432
"675",675,"Preparatory CS of Mathematics Science Tech and Careers","Preparatory CS of Mathematics Science","Yes","No","Philadelphia",605,19145,"-0.165289256198347","Regular School",-1,NA,NA,NA,NA,39.92846,-75.186841,NA,NA,166,0,4200036,420003600391
"676",676,"Spring-Ford Area SD","Limerick El Sch","No","No","Royersford",321,19468,"13.084112149532711","Regular School",42,31935,3916,33365,18307,40.231543,-75.541278,97.05,84.55,268,0,4222560,422256003358
"677",677,"North Penn SD","Oak Park El Sch","No","No","Lansdale",470,19446,"56.808510638297875","Regular School",267,68031,17577,72148,39113,40.254392,-75.29574,95.87,66.91,213,1,4217280,421728003280
"678",678,"Philadelphia City SD","Randolph A. Philip AVT HS","No","No","Philadelphia",554,19129,"100","Vocational Education School",554,855213,325401,1035252,582594,40.009023,-75.179223,NA,NA,9,0,4218990,421899000826
"679",679,"Bloomsburg Area SD","Bloomsburg Area MS","No","No","Bloomsburg",409,17815,"45.721271393643029","Regular School",187,9263,465,10329,7188,40.99153,-76.45521,95.64,63.22,368,0,4203840,420384001611
"680",680,"Philadelphia City SD","Sayre William L MS","No","No","Philadelphia",494,19139,"100","Regular School",494,855213,325401,1035252,582594,39.958101,-75.238583,NA,NA,8,0,4218990,421899003825
"681",681,"Lewisburg Area SD","Kelly El Sch","No","No","Lewisburg",556,17837,"31.294964028776977","Regular School",174,10009,1541,11681,6067,40.988702,-76.898161,95.55,80.71,435,0,4213590,421359004084
"682",682,"Oxford Area SD","Jordan Bank Sch","No","No","Oxford",231,19363,"46.753246753246756","Regular School",108,12899,3730,15418,8130,39.781037,-75.972903,NA,NA,123,0,4218300,421830006624
"683",683,"Lebanon SD","Lebanon MS","No","No","Lebanon",1045,17046,"100","Regular School",1045,12839,7286,16745,10150,40.344543,-76.424681,94.18,39.14,299,0,4213440,421344002754
"684",684,"Scranton SD","John Adams #4","No","No","Scranton",288,18509,"85.763888888888886","Regular School",247,42320,11668,49874,28984,41.419567,-75.657491,93.67,24.59,71,3,4221090,422109002455
"685",685,"Philadelphia City SD","Catharine Joseph Sch","No","No","Philadelphia",637,19142,"100","Regular School",637,855213,325401,1035252,582594,39.927424,-75.239687,91.79,35.57,8,0,4218990,421899003602
"686",686,"Palmyra Area SD","Pine Street El Sch","No","No","Palmyra",373,17078,"27.882037533512065","Regular School",104,15558,1233,16774,9475,40.301694,-76.591449,96.07,82.27,312,1,4218390,421839002764
