AUN,SchoolNumber,aun2,LEAName,SchoolName,ReadingPctProf1314,EconDisadv,DataElement.1,DataElement.2,DataElement.3,DataElement.4,DataElement.5,DataElement.6,DataElement.7,DataElement.8,Attendance1314,GradRate1314,Academic1314,Grade3Read1314,MathPctProf1314,Reading1314,SciBio1314,NumBlack,DropRate,PctELL,NumFemale,SURVYEAR,NCESSCH,STID,SEASCH,FIPST,LEAID,SCHNO,LEANM,SCHNAM,PHONE,MSTREE,MCITY,MSTATE,MZIP,MZIP4,LSTREE,LCITY,LSTATE,LZIP,LZIP4,TYPE,STATUS,UNION,ULOCAL,LATCOD,LONCOD,CONUM,CONAME,CDCODE,BIES,RECONSTY,RECONSTF,SMEMPUP,ISMEMPUP,SFTEPUP,ISFTEPUP,SFLE,ISFLE,SPFEMALE,ISPFEMALE,SPWHITE,ISPWHITE,SPELM,ISPELM,FTE,GSLO,GSHI,PKOFFRD,KGOFFRD,G01OFFRD,G02OFFRD,G03OFFRD,G04OFFRD,G05OFFRD,G06OFFRD,G07OFFRD,G08OFFRD,G09OFFRD,G10OFFRD,G11OFFRD,G12OFFRD,UGOFFRD,LEVEL,TITLEISTAT,TITLEI,STITLI,MAGNET,CHARTR,SHARED,FRELCH,REDLCH,TOTFRL,PK,AMPKM,AMPKF,ASPKM,ASPKF,HIPKM,HIPKF,BLPKM,BLPKF,WHPKM,WHPKF,HPPKM,HPPKF,TRPKM,TRPKF,KG,AMKGM,AMKGF,ASKGM,ASKGF,HIKGM,HIKGF,BLKGM,BLKGF,WHKGM,WHKGF,HPKGM,HPKGF,TRKGM,TRKGF,G01,AM01M,AM01F,AS01M,AS01F,HI01M,HI01F,BL01M,BL01F,WH01M,WH01F,HP01M,HP01F,TR01M,TR01F,G02,AM02M,AM02F,AS02M,AS02F,HI02M,HI02F,BL02M,BL02F,WH02M,WH02F,HP02M,HP02F,TR02M,TR02F,G03,AM03M,AM03F,AS03M,AS03F,HI03M,HI03F,BL03M,BL03F,WH03M,WH03F,HP03M,HP03F,TR03M,TR03F,G04,AM04M,AM04F,AS04M,AS04F,HI04M,HI04F,BL04M,BL04F,WH04M,WH04F,HP04M,HP04F,TR04M,TR04F,G05,AM05M,AM05F,AS05M,AS05F,HI05M,HI05F,BL05M,BL05F,WH05M,WH05F,HP05M,HP05F,TR05M,TR05F,G06,AM06M,AM06F,AS06M,AS06F,HI06M,HI06F,BL06M,BL06F,WH06M,WH06F,HP06M,HP06F,TR06M,TR06F,G07,AM07M,AM07F,AS07M,AS07F,HI07M,HI07F,BL07M,BL07F,WH07M,WH07F,HP07M,HP07F,TR07M,TR07F,G08,AM08M,AM08F,AS08M,AS08F,HI08M,HI08F,BL08M,BL08F,WH08M,WH08F,HP08M,HP08F,TR08M,TR08F,G09,AM09M,AM09F,AS09M,AS09F,HI09M,HI09F,BL09M,BL09F,WH09M,WH09F,HP09M,HP09F,TR09M,TR09F,G10,AM10M,AM10F,AS10M,AS10F,HI10M,HI10F,BL10M,BL10F,WH10M,WH10F,HP10M,HP10F,TR10M,TR10F,G11,AM11M,AM11F,AS11M,AS11F,HI11M,HI11F,BL11M,BL11F,WH11M,WH11F,HP11M,HP11F,TR11M,TR11F,G12,AM12M,AM12F,AS12M,AS12F,HI12M,HI12F,BL12M,BL12F,WH12M,WH12F,HP12M,HP12F,TR12M,TR12F,UG,AMUGM,AMUGF,ASUGM,ASUGF,HIUGM,HIUGF,BLUGM,BLUGF,WHUGM,WHUGF,HPUGM,HPUGF,TRUGM,TRUGF,MEMBER,AM,AMALM,AMALF,ASIAN,ASALM,ASALF,HISP,HIALM,HIALF,BLACK,BLALM,BLALF,WHITE,WHALM,WHALF,PACIFIC,HPALM,HPALF,TR,TRALM,TRALF,TOTETH,VIRTUALSTAT,NSLPSTATUS,CHARTAUTH1,CHARTAUTH2,list,schNames,cs,schSize,hs,poorest
126515001,6767,1265150016767,Philadelphia City SD,CLEMENTE ROBERTO MS, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,89.17,NA,40.5,NA,19.91,20.05,2.92,30.89,0.56,22.97,45.37,2013,421899006767,126515001,6767,42,4218990,06767,PHILADELPHIA CITY SD,CLEMENTE ROBERTO MS,2152915400,122 W ERIE AVE,PHILADELPHIA,PA,19140,2725,122 WEST ERIE AVE,PHILADELPHIA,PA,19140,2725,1,1,000,11,40.0068,-75.1296,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,1,FA,2,PS,2,PS,2,PS,2,PS,23.51,06,08,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,5,1,1,2,2,2,515,0,515,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,150,0,0,0,0,64,32,30,21,2,1,0,0,0,0,174,0,0,1,0,49,54,33,31,2,3,0,0,0,1,194,0,0,1,0,77,67,22,23,2,0,0,0,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,518,0,0,0,2,2,0,343,190,153,160,85,75,10,6,4,0,0,0,3,0,3,518,VIRTUALNO,NSLPNO,N,N,0, ,0,3, ,1
126515001,6822,1265150016822,Philadelphia City SD,FRANKLIN LC,8.39,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,89.92,88.41,67.2,NA,62.75,85.71,46.08,47.98,0.52,2.33,60.95,2013,421899006822,126515001,6822,42,4218990,06822,PHILADELPHIA CITY SD,FRANKLIN LC,2156845916,616 N 15TH ST,PHILADELPHIA,PA,19130,3408,616 NORTH 15TH ST,PHILADELPHIA,PA,19130,3408,1,1,000,11,39.9651,-75.1631,42101,PHILADELPHIA COUNTY,4202,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,34,09,12,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,5,1,1,2,2,2,814,0,814,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,230,0,1,17,8,23,30,27,86,14,19,0,0,1,4,204,0,1,8,9,13,22,39,58,22,30,0,0,1,1,217,0,2,14,9,14,22,29,69,23,32,0,0,0,3,166,0,1,6,3,8,24,35,49,25,15,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,817,5,0,5,74,45,29,156,58,98,392,130,262,180,84,96,0,0,0,10,2,8,817,VIRTUALNO,NSLPNO,N,N,0, ,0,4,1,1
126515001,6823,1265150016823,Philadelphia City SD,AMY AT MARTIN, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.14,NA,66.6,NA,58.81,64.95,44.64,21.45,0,.26,53.23,2013,421899006823,126515001,6823,42,4218990,06823,PHILADELPHIA CITY SD,AMY AT MARTIN,2152914172,3380 RICHMOND ST,PHILADELPHIA,PA,19134,6006,3380 RICHMOND ST,PHILADELPHIA,PA,19134,6006,1,1,000,11,39.9856,-75.0972,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,24,06,08,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,5,1,1,2,2,2,384,0,384,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,125,0,0,1,2,18,20,11,13,27,27,0,0,4,2,146,0,0,1,5,12,19,14,15,34,35,0,0,6,5,116,0,0,1,3,10,8,9,21,31,28,0,0,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,387,0,0,0,13,3,10,87,40,47,83,34,49,182,92,90,0,0,0,22,12,10,387,VIRTUALNO,NSLPNO,N,N,0, ,0,2, ,1
126515001,7022,1265150017022,Philadelphia City SD,MIDDLE YEARS ALTERNATIVE, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.85,NA,66.2,NA,63.9,66.43,33.67,81.67,1.66,5,59,2013,421899007223,126515001,7022,42,4218990,07223,PHILADELPHIA CITY SD,MIDDLE YEARS ALTERNATIVE,2154716400,4725 FAIRMONT AVE,PHILADELPHIA,PA,19139,3536,4725 FAIRMONT AVE,PHILADELPHIA,PA,19139,3536,1,1,000,11,39.9642,-75.2155,42101,PHILADELPHIA COUNTY,4202,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,17,05,08,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,5,1,1,2,2,2,297,0,297,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,45,0,0,3,1,1,0,15,20,1,0,0,0,3,1,60,0,0,2,4,0,0,17,35,0,1,0,0,0,1,89,1,1,4,5,1,2,33,37,1,1,0,0,2,1,106,0,0,2,8,2,1,31,57,0,0,0,0,4,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,300,2,1,1,29,11,18,7,4,3,245,96,149,4,2,2,0,0,0,13,9,4,300,VIRTUALNO,NSLPNO,N,N,0, ,0,1, ,1
126515001,7175,1265150017175,Philadelphia City SD,DEBURGOS BILINGUAL MAGNET MS, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.18,NA,56.8,36.67,44.57,30.2,28.22,12.09,0.15,20.43,50.79,2013,421899007229,126515001,7175,42,4218990,07229,PHILADELPHIA CITY SD,DEBURGOS BILINGUAL MAGNET MS,2152914065,401 W LEHIGH AVE,PHILADELPHIA,PA,19133,3111,401 WEST LEHIGH AVE,PHILADELPHIA,PA,19133,3111,1,1,000,11,39.9925,-75.1387,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,1,FA,2,PS,2,PS,2,PS,51.24,KG,08,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,824,0,824,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,64,0,0,0,0,26,27,4,5,0,0,0,0,2,0,71,0,0,0,0,20,30,4,9,0,0,0,0,4,4,83,0,0,0,0,28,37,8,8,0,0,0,0,2,0,72,0,0,1,0,29,28,4,7,0,1,0,0,2,0,72,0,0,1,0,35,27,3,5,1,0,0,0,0,0,125,0,0,0,0,58,48,8,8,0,0,0,0,2,1,122,0,0,0,0,52,59,6,4,0,0,0,0,0,1,104,0,0,0,1,47,46,4,5,1,0,0,0,0,0,114,0,0,1,0,48,57,6,2,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,827,0,0,0,4,3,1,702,343,359,100,47,53,3,2,1,0,0,0,18,12,6,827,VIRTUALNO,NSLPNO,N,N,0, ,0,4, ,1
126515001,7226,1265150017226,Philadelphia City SD,FELL D NEWLIN SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,93.62,NA,68.4,52.00,66.37,57.31,53.47,10.65,0,22.8,44.86,2013,421899003639,126515001,7226,42,4218990,03639,PHILADELPHIA CITY SD,FELL D NEWLIN SCH,2159526237,900 W OREGON AVE,PHILADELPHIA,PA,19148,4504,900 WEST OREGON AVE,PHILADELPHIA,PA,19148,4504,1,1,000,11,39.9155,-75.1634,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,35.51,KG,08,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,532,0,532,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,57,0,0,14,8,6,4,2,3,9,3,0,0,5,3,62,0,0,11,11,7,6,0,2,12,7,0,0,3,3,54,0,0,13,9,9,4,4,3,6,4,0,0,2,0,56,0,0,12,17,5,4,2,1,7,3,0,0,5,0,41,0,0,11,8,2,3,2,3,4,5,0,0,2,1,61,0,0,16,8,5,2,3,5,10,8,0,0,3,1,65,0,0,10,15,3,5,5,4,12,9,0,0,0,2,75,0,0,14,16,3,7,4,1,18,9,0,0,2,1,64,0,0,9,14,4,3,5,8,13,7,0,0,1,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,535,0,0,0,216,110,106,82,44,38,57,27,30,146,91,55,0,0,0,34,23,11,535,VIRTUALNO,NSLPNO,N,N,0, ,0,3, ,1
126515001,7228,1265150017228,Philadelphia City SD,KEY FRANCIS SCOTT SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,95.26,NA,60.8,63.16,61.54,43.3,30.14,11.4,Not Applicable,36.45,50.09,2013,421899003646,126515001,7228,42,4218990,03646,PHILADELPHIA CITY SD,KEY FRANCIS SCOTT SCH,2159526216,2230 S 8TH ST,PHILADELPHIA,PA,19148,3101,2230 SOUTH 8TH ST,PHILADELPHIA,PA,19148,3101,1,1,000,11,39.921,-75.1606,42101,PHILADELPHIA COUNTY,4201,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,31,KG,06,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,5,1,1,2,2,2,532,0,532,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,80,0,0,19,19,15,7,4,2,3,6,0,0,3,2,83,0,0,21,17,12,10,7,4,3,3,1,0,4,1,90,0,0,19,28,9,10,5,8,4,5,0,0,2,0,63,0,0,16,19,8,7,3,3,3,2,0,0,2,0,79,0,0,14,25,10,10,3,2,6,6,0,0,2,1,58,0,0,14,20,4,9,2,6,0,2,0,0,0,1,82,0,0,29,14,6,10,8,4,3,3,0,0,3,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,535,0,0,0,274,132,142,127,64,63,61,32,29,49,22,27,1,1,0,23,16,7,535,VIRTUALNO,NSLPNO,N,N,0, ,0,3, ,1
126515001,7230,1265150017230,Philadelphia City SD,CARNELL LAURA H SCH, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.54,NA,58.5,27.54,30.91,26.34,33.12,56.41,Not Applicable,17.69,46.08,2013,421899003734,126515001,7230,42,4218990,03734,PHILADELPHIA CITY SD,CARNELL LAURA H SCH,2155372527,1100 DEVEREAUX ST,PHILADELPHIA,PA,19111, ,1100 DEVEREAUX ST,PHILADELPHIA,PA,19111,5898,1,1,000,11,40.0395,-75.0843,42101,PHILADELPHIA COUNTY,4213,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,60.04,KG,05,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,5,1,1,2,2,2,1043,0,1043,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,160,0,0,3,2,23,19,42,41,10,3,1,0,8,8,202,0,0,3,5,28,21,66,52,6,4,0,0,10,7,194,0,0,6,2,25,23,48,63,2,4,0,0,16,5,156,0,1,2,3,19,24,44,37,4,2,0,0,11,9,177,0,0,7,6,19,20,53,47,6,6,0,0,8,5,157,0,0,1,3,22,18,61,36,4,2,0,0,6,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1046,1,0,1,43,22,21,261,136,125,590,314,276,53,32,21,1,1,0,97,59,38,1046,VIRTUALNO,NSLPNO,N,N,0, ,0,4, ,1
126515001,7238,1265150017238,Philadelphia City SD,BEEBER DIMNER MS, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,89.51,NA,54.3,NA,47.78,49.72,18.18,97.31,1.41,.45,44.84,2013,421899003814,126515001,7238,42,4218990,03814,PHILADELPHIA CITY SD,BEEBER DIMNER MS,2155815513,5925 MALVERN AVE,PHILADELPHIA,PA,19131,2244,5925 MALVERN AVE,PHILADELPHIA,PA,19131,2244,1,1,000,11,39.9864,-75.2422,42101,PHILADELPHIA COUNTY,4202,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,14.68,07,08,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,5,1,1,2,2,2,220,0,220,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,109,0,0,0,0,1,0,61,45,0,0,0,0,1,1,114,0,0,0,0,1,1,59,52,0,1,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,223,0,0,0,0,0,0,3,2,1,217,120,97,1,0,1,0,0,0,2,1,1,223,VIRTUALNO,NSLPNO,N,N,0, ,0,1, ,1
126515001,7239,1265150017239,Philadelphia City SD,COOKE JAY MS, ,100,Attendance Rate,Cohort Graduation Rate,Final Academic Score,Grade 3 Reading - Percent Proficient or Advanced on PSSA,Mathematics/Algebra I - Percent Proficient or Advanced on PSSA/Keystone Exam,Percent 3 or Higher on any AP Exam or 4 or Higher on any IB Exam,Reading/Literature - Percent Proficient or Advanced on PSSA/Keystone Exam,Science/Biology - Percent Proficient or Advanced on PSSA/Keystone,92.73,NA,50.8,20.45,37.25,29.96,28.21,84.42,0,7.79,46.97,2013,421899003815,126515001,7239,42,4218990,03815,PHILADELPHIA CITY SD,COOKE JAY MS,2154563002,1300 W LOUDEN ST,PHILADELPHIA,PA,19141,2603,1300 WEST LOUDEN ST,PHILADELPHIA,PA,19141,2603,1,1,000,11,40.0256,-75.1461,42101,PHILADELPHIA COUNTY,4202,2,N,2,2,PS,2,PS,2,PS,2,PS,2,PS,2,PS,25.13,KG,08,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,5,1,1,2,2,2,459,0,459,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,65,0,0,0,1,2,1,29,28,1,0,0,0,3,0,49,1,0,1,0,4,3,15,22,0,0,0,0,1,2,55,0,0,2,1,1,1,23,25,0,1,0,0,1,0,51,0,0,0,2,2,2,24,21,0,0,0,0,0,0,45,0,0,1,0,5,1,21,14,1,0,0,0,0,2,50,0,0,2,1,3,4,24,15,0,1,0,0,0,0,50,0,0,1,1,5,1,23,17,0,0,0,0,1,1,53,0,0,0,1,2,1,23,26,0,0,0,0,0,0,44,0,0,1,0,1,1,21,19,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,462,1,1,0,15,8,7,40,25,15,390,203,187,4,2,2,0,0,0,12,6,6,462,VIRTUALNO,NSLPNO,N,N,0, ,0,2, ,1
