Match_addr,City,Subregion,Region,Postal,Lon,Lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_Addres,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,Date_Clean,Address_Cl,Zip_Code,Type_Clean,STATEFP,COUNTYFP,COUSUBFP,COUSUBNS,GEOID,NAME,NAMELSAD,LSAD,CLASSFP,MTFCC,CNECTAFP,NECTAFP,NCTADVFP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,6450 Wertzville Road 17011,,,17011,,,,,5/8/2016,6450 Wertzville Road 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"Glenwood Ave, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.93813,40.22062,-76.93813,40.22062,-76.94113,-76.93513,40.21762,40.22362,6450 Glenwood Street 17011,,,17011,,,,,8/30/2015,6450 Glenwood Street 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,6450 Creekbend Drive 17011,,,17011,,,,,7/24/2016,6450 Creekbend Drive 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"Glenwood Ave, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.93813,40.22062,-76.93813,40.22062,-76.94113,-76.93513,40.21762,40.22362,6450 Glenwood Street 17011,,,17011,,,,,2/16/2016,6450 Glenwood Street 17011,17011,Unauthorized Use,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,6550 Salem Park Circle 17011,,,17011,,,,,9/4/2016,6550 Salem Park Circle 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,150 Devonshire Square 17011,,,17011,,,,,4/6/2016,150 Devonshire Square 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"Old Farm Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94443,40.24498,-76.94443,40.24498,-76.94643,-76.94243,40.24298,40.24698,150 Old Farm Road 17011,,,17011,,,,,10/21/2015,150 Old Farm Road 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Lori Circle 17011,,,17011,,,,,6/22/2015,150 Lori Circle 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"Kensington Dr, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.95380,40.21036,-76.95380,40.21036,-76.95980,-76.94779,40.20436,40.21636,150 Kensington Square 17011,,,17011,,,,,3/13/2015,150 Kensington Square 17011,17011,Access Device Fraud,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Skyport Road 17011,,,17011,,,,,12/27/2016,150 Skyport Road 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"Central Blvd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95163,40.23548,-76.95163,40.23548,-76.95562,-76.94763,40.23148,40.23948,150 Central Boulevard 17011,,,17011,,,,,5/4/2016,150 Central Boulevard 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,3/31/2016,150 Salem Church Road 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,3/30/2016,150 Salem Church Road 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,11/7/2015,150 Salem Church Road 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"Kevin Ct, Wormleysburg, Pennsylvania, 17011",Wormleysburg,Cumberland,Pennsylvania,17011,-76.91942,40.26736,-76.91942,40.26736,-76.92142,-76.91742,40.26536,40.26936,150 Kevin Road 17011,,,17011,,,,,3/9/2015,150 Kevin Road 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"Dogwood Ct, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95185,40.25482,-76.95185,40.25482,-76.95385,-76.94985,40.25282,40.25682,150 Dogwood Court 17011,,,17011,,,,,7/4/2016,150 Dogwood Court 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
,,,,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,150 Devonshire Square 17011,,,17011,,,,,11/5/2015,150 Devonshire Square 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,6/25/2015,150 Salem Church Road 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Lois Lane 17011,,,17011,,,,,7/27/2016,150 Lois Lane 17011,17011,Forgery,,,,,,,,,,,,,,,,,,
"Mandy Ct, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95298,40.25438,-76.95298,40.25438,-76.95398,-76.95198,40.25338,40.25538,150 Mandy Court 17011,,,17011,,,,,12/7/2016,150 Mandy Court 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"Kevin Ct, Wormleysburg, Pennsylvania, 17011",Wormleysburg,Cumberland,Pennsylvania,17011,-76.91942,40.26736,-76.91942,40.26736,-76.92142,-76.91742,40.26536,40.26936,150 Kevin Road 17011,,,17011,,,,,9/6/2016,150 Kevin Road 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Shireton Place 17011,,,17011,,,,,8/24/2016,150 Shireton Place 17011,17011,Identity Theft,,,,,,,,,,,,,,,,,,
"Old Pioneer Rd, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94792,40.24980,-76.94792,40.24980,-76.95192,-76.94392,40.24580,40.25380,150 Old Pioneer Road 17011,,,17011,,,,,10/10/2015,150 Old Pioneer Road 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,11/16/2015,150 Salem Church Road 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Skyport Road 17011,,,17011,,,,,5/15/2016,150 Skyport Road 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"Sunset Way, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.96091,40.24352,-76.96091,40.24352,-76.96191,-76.95991,40.24252,40.24452,150 Sunset Circle 17011,,,17011,,,,,11/17/2016,150 Sunset Circle 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,9/19/2016,150 Salem Church Road 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"150 Linden Dr, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.92703,40.22619,-76.92703,40.22619,-76.92803,-76.92602,40.22519,40.22719,150 Linden Court 17011,,,17011,,,,,7/30/2016,150 Linden Court 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Holtz Road 17011,,,17011,,,,,6/25/2016,150 Holtz Road 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"Round Hill Rd, East Pennsboro Twp, Pennsylvania, 17011",East Pennsboro Twp,Cumberland,Pennsylvania,17011,-76.94191,40.24516,-76.94191,40.24516,-76.94391,-76.93991,40.24316,40.24716,150 Round Hill Road 17011,,,17011,,,,,9/20/2015,150 Round Hill Road 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"S 39th St, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94853,40.23626,-76.94853,40.23626,-76.95153,-76.94553,40.23326,40.23926,150 S 39th Street 17011,,,17011,,,,,1/19/2015,150 S 39th Street 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"Village Rd, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.90632,40.23042,-76.90632,40.23042,-76.90833,-76.90433,40.22842,40.23242,150 Village Court 17011,,,17011,,,,,3/8/2016,150 Village Court 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"Dogwood Ct, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.95185,40.25482,-76.95185,40.25482,-76.95385,-76.94985,40.25282,40.25682,150 Dogwood Court 17011,,,17011,,,,,11/12/2015,150 Dogwood Court 17011,17011,Simple Assault,,,,,,,,,,,,,,,,,,
"150 Oak Dr, Fairview Twp, Pennsylvania, 17011",Fairview Twp,York,Pennsylvania,17011,-76.89792,40.21971,-76.89792,40.21971,-76.89892,-76.89692,40.21871,40.22071,150 Oak Avenue 17011,,,17011,,,,,7/5/2015,150 Oak Avenue 17011,17011,Terroristic Threats,,,,,,,,,,,,,,,,,,
"Vine Cir, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94261,40.23720,-76.94261,40.23720,-76.94361,-76.94161,40.23620,40.23820,150 Vine Circle 17011,,,17011,,,,,6/2/2016,150 Vine Circle 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"150 Oak Dr, Fairview Twp, Pennsylvania, 17011",Fairview Twp,York,Pennsylvania,17011,-76.89792,40.21971,-76.89792,40.21971,-76.89892,-76.89692,40.21871,40.22071,150 Oak Avenue 17011,,,17011,,,,,10/28/2015,150 Oak Avenue 17011,17011,Theft by Deception,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,12/16/2016,150 Salem Church Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,9/11/2016,150 Salem Church Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"Round Hill Rd, East Pennsboro Twp, Pennsylvania, 17011",East Pennsboro Twp,Cumberland,Pennsylvania,17011,-76.94191,40.24516,-76.94191,40.24516,-76.94391,-76.93991,40.24316,40.24716,150 Round Hill Road 17011,,,17011,,,,,5/19/2016,150 Round Hill Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"Kensington Dr, Lower Allen Twp, Pennsylvania, 17011",Lower Allen Twp,Cumberland,Pennsylvania,17011,-76.95380,40.21036,-76.95380,40.21036,-76.95980,-76.94779,40.20436,40.21636,150 Kensington Square 17011,,,17011,,,,,12/25/2015,150 Kensington Square 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"Round Hill Rd, East Pennsboro Twp, Pennsylvania, 17011",East Pennsboro Twp,Cumberland,Pennsylvania,17011,-76.94191,40.24516,-76.94191,40.24516,-76.94391,-76.93991,40.24316,40.24716,150 Round Hill Road 17011,,,17011,,,,,12/2/2015,150 Round Hill Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Gateway Drive 17011,,,17011,,,,,11/21/2015,150 Gateway Drive 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,8/10/2015,150 Salem Church Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,7/14/2015,150 Salem Church Road 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Jamestown Square 17011,,,17011,,,,,2/10/2015,150 Jamestown Square 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Maybelle Court 17011,,,17011,,,,,2/29/2016,150 Maybelle Court 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"Chestnut Cir, Hampden Twp, Pennsylvania, 17011",Hampden Twp,Cumberland,Pennsylvania,17011,-76.94549,40.23770,-76.94549,40.23770,-76.94649,-76.94449,40.23670,40.23870,150 Chestnut Circle 17011,,,17011,,,,,10/22/2015,150 Chestnut Circle 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Gateway Drive 17011,,,17011,,,,,6/4/2015,150 Gateway Drive 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,150 Salem Church Road 17011,,,17011,,,,,8/10/2015,150 Salem Church Road 17011,17011,Vandalism,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,101 Lambs Gap Road (Twin Ponds) 17011,,,17011,,,,,10/19/2016,101 Lambs Gap Road (Twin Ponds) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,105 South Sporting Hill Road (CVS) 17011,,,17011,,,,,7/11/2016,105 South Sporting Hill Road (CVS) 17011,17011,"Prohibited Acts; Penalties",,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,105 South Sporting Hill Road (CVS) 17011,,,17011,,,,,5/22/2015,105 South Sporting Hill Road (CVS) 17011,17011,Retail Theft,,,,,,,,,,,,,,,,,,
"10, Sel?�uklu, Konya",Sel?�uklu,,Konya,,32.48741,37.87632,32.48741,37.87632,32.43741,32.53741,37.82632,37.92632,105 S Sporting Hill Road (CVS) 17011,,,17011,,,,,2/14/2016,105 S Sporting Hill Road (CVS) 17011,17011,Robbery,,,,,,,,,,,,,,,,,,
"115 St Johns Church Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.95995,40.23678,-76.95995,40.23678,-76.96095,-76.95895,40.23579,40.23779,115 St Johns Church Road (Euphoria Hair and Salon) 17011,,,17011,,,,,9/24/2016,115 St Johns Church Road (Euphoria Hair and Salon) 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,125 Gateway Drive (Bankok Wok) 17011,,,17011,,,,,1/7/2015,125 Gateway Drive (Bankok Wok) 17011,17011,Counterfeit/Forgery,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,125 Gateway Drive (Bankok Wok) 17011,,,17011,,,,,1/30/2016,125 Gateway Drive (Bankok Wok) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,141 Salem Church Road (Fetrow Electric) 17011,,,17011,,,,,12/30/2016,141 Salem Church Road (Fetrow Electric) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,146 Salem Church Road (Edo?��s Trucking) 17011,,,17011,,,,,11/15/2015,146 Salem Church Road (Edo?��s Trucking) 17011,17011,Theft of a Motor Vehicle,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,230 South Sporting Hill Road (Capital Area Regional Council of Governments) 17011,,,17011,,,,,7/28/2016,230 South Sporting Hill Road (Capital Area Regional Council of Governments) 17011,17011,Bad Check,,,,,,,,,,,,,,,,,,
"301 Railroad Ave, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.95966,40.22957,-76.95966,40.22957,-76.96066,-76.95866,40.22857,40.23057,301 Railroad Avenue (Site One Landscaping) 17011,,,17011,,,,,3/21/2016,301 Railroad Avenue (Site One Landscaping) 17011,17011,Burglary,,,,,,,,,,,,,,,,,,
"301 Railroad Ave, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.95966,40.22957,-76.95966,40.22957,-76.96066,-76.95866,40.22857,40.23057,301 Railroad Avenue (John Deere Landscape) 17011,,,17011,,,,,3/17/2015,301 Railroad Avenue (John Deere Landscape) 17011,17011,Forgery,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,301 Railroad Avenue (Palogix) 17011,,,17011,,,,,9/6/2016,301 Railroad Avenue (Palogix) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,301 Railroad Avenue (Palogix) 17011,,,17011,,,,,5/3/2016,301 Railroad Avenue (Palogix) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"405 St Johns Church Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.95381,40.23103,-76.95381,40.23103,-76.95481,-76.95281,40.23003,40.23203,405 St Johns Church Road (Apria Healthcare) 17011,,,17011,,,,,10/19/2016,405 St Johns Church Road (Apria Healthcare) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"405 St Johns Church Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.95381,40.23103,-76.95381,40.23103,-76.95481,-76.95281,40.23003,40.23203,405 St Johns Church Road (Apria Healthcare) 17011,,,17011,,,,,9/12/2016,405 St Johns Church Road (Apria Healthcare) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,2/12/2016,410 Fallowfield Road (YMCA) 17011,17011,Criminal Mischief,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,9/19/2016,410 Fallowfield Road (YMCA) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,5/1/2016,410 Fallowfield Road (YMCA) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,4/14/2016,410 Fallowfield Road (YMCA) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,410 St Johns Church Road (Coliseum) 17011,,,17011,,,,,10/30/2015,410 St Johns Church Road (Coliseum) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,10/6/2015,410 Fallowfield Road (YMCA) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,410 St Johns Church Road (Coliseum) 17011,,,17011,,,,,1/6/2015,410 St Johns Church Road (Coliseum) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"17011, Camp Hill, Pennsylvania",Camp Hill,,Pennsylvania,17011,-76.93739,40.23952,-76.93739,40.23952,-76.94239,-76.93239,40.23452,40.24452,410 St Johns Church Road (Coliseum) 17011,,,17011,,,,,11/23/2015,410 St Johns Church Road (Coliseum) 17011,17011,Theft by Unlawful Taking,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,2/8/2016,410 Fallowfield Road (YMCA) 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,1/25/2016,410 Fallowfield Road (YMCA) 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,1/17/2016,410 Fallowfield Road (YMCA) 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,1/15/2016,410 Fallowfield Road (YMCA) 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,1/13/2016,410 Fallowfield Road (YMCA) 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,1/4/2016,410 Fallowfield Road (YMCA) 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
"410 Fallowfield Rd, Camp Hill, Pennsylvania, 17011",Camp Hill,Cumberland,Pennsylvania,17011,-76.94481,40.23456,-76.94481,40.23456,-76.94581,-76.94381,40.23356,40.23556,410 Fallowfield Road (YMCA) 17011,,,17011,,,,,1/3/2016,410 Fallowfield Road (YMCA) 17011,17011,Theft from a Motor Vehicle,,,,,,,,,,,,,,,,,,
