Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.908265969,1.910320034,1.895111643,7.532448553,-1.203189017,7.040643143,-1.571497498,0.675483464,4.463421601,2.575992126,-1.1953833,3.117800363,-0.476536268,6.333590373,1.456470708,4.39853618,3.016973441,4.40574139,2.368877794,-2.319394203,8.341974134,3.779374654,-2.977405858,9.681130015,6.144905238,4.565650545,1.695618265,7.696808711,4.329647934,4.635036347,6.368150403,4.106406612,3.849850022,8.216002709,3.468451883,5.328284175,5.048612536,3.016389482,4.412573271,6.199999988,4.799762644,0.120266897,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.53307872,4.81641465,3.421828241,4.781192258,4.128877676,5.380583821,3.362953183,
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,0.317226034,2.192698346,1.283952186,4.654863293,0.930515457,3.49090615,4.793835923,1.614979362,2.705658251,0.959166655,-0.345394335,0.155216538,0.13648455,-1.087749889,1.116603278,6.416388255,5.108313057,4.59200921,3.636623223,1.975315838,0.608706759,5.511655183,2.767282965,3.435868391,4.87389869,4.636573433,3.809179261,3.400547676,2.925975851,2.864627982,-1.309300019,-0.537631643,1.37039191,2.69189097,2.736603777,1.579084705,3.172835807,3.39302765,
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.689230786,5.841498044,5.365269492,6.556496499,5.522494422,6.115389757,4.54863761,6.142021863,5.691364065,3.520367043,3.794948215,5.497990825,6.15552687,1.127919476,0.358802029,4.858625723,3.743664223,4.38612418,3.974297489,1.333486516,2.11801889,0.269976841,2.763102102,4.618120469,3.922613737,2.977556934,3.45769798,4.683319607,3.905225196,3.158550046,1.328992877,2.041262218,1.35586468,3.059808099,2.590059693,2.980631507,3.495023178,2.67672028,3.25226185,3.952579269,1.380661822,1.581525138,1.978520639,3.200663364,2.656271381,2.997851091,2.603479546,0.206723571,-3.546127477,2.922132194,1.752035097,1.222339684,1.137272108,1.757913426,1.966308557,
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.139666758,20.18775466,4.53125,0.074712741,189.8299258,5.204463599,66.21908378,81.88779671,25.66616882,13.89509644,0.898225086,9.82522417,-14.25205786,11.49880648,24.43350274,20.54012292,1.00721833,-3.69353109,4.331741541,6.035444115,17.04707839,11.5698374,16.66667073,16.71159399,14.00719711,2.002159781,-3.440784158,5.964027641,11.75686184,-0.13042574,6.074078508,8.413883633,6.042960275,3.875774308,4.996819663,3.045940005,6.033512307,2.642337974,-0.124806894,5.401372717,4.482454096,-1.10056525,-2.668969447,1.292112564,2.49045836,5.372068299,4.452694304,8.199695813,6.112453761,4.802852057,-1.091025209,7.08065789,3.912783126,2.894205544,3.5,
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.097650319,4.487188141,4.182011799,9.161299472,5.773686721,10.58384416,10.06511153,7.173512013,2.013919153,9.092922732,7.581525757,3.67778807,3.155071979,3.167562326,2.417457239,
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.987346419,4.482858627,8.688831518,7.569757449,10.41936582,5.789951801,5.400612597,7.233220925,5.507899634,11.35346172,0.468372549,0.813406405,7.064263857,3.540191713,4.211415631,5.15618959,3.947698287,8.048533619,3.758435569,10.21570404,7.920763572,6.5374868,6.778378339,5.065205605,7.592114699,5.501653664,6.452343025,7.62527878,4.959768894,4.458586815,5.061567755,7.705897823,1.757747697,3.737415552,4.96260915,4.846581284,1.014396014,2.550234295,3.660132744,4.260088012,1.982484032,3.224429973,4.846320935,7.368571359,7.667304271,6.177542036,4.832817277,1.701405465,2.831658519,1.606691959,2.74840255,3.50703342,4.367249451,4.738354944,5.538100562,
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.75135489,8.364810294,8.422616146,4.530024149,9.13440014,7.519306065,8.565879371,6.928928044,8.528426495,6.386746884,9.645882632,4.580279987,5.405917818,2.441505108,1.590830134,1.643639277,1.155445843,9.739920518,4.507880708,1.098499359,9.206809362,5.348455416,-4.491363264,2.709473589,4.942233231,3.567788758,-1.809055284,-13.379845,1.562247779,8.09899194,9.419007233,8.201679283,5.455744372,2.850147566,1.751678805,2.810583941,6.460991216,7.341500972,3.917206369,2.715373937,0.574272976,2.228886968,4.205763521,7.522079987,7.191279118,8.527761017,15.31592358,8.611646134,1.598358809,5.767349873,11.80806624,9.229952302,6.624158955,6.053334058,5.777393473,
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.350052545,8.340192277,3.720546399,6.600281714,4.939242858,8.394879385,3.774703476,0.354541483,3.794652658,5.836876461,4.180886212,2.869775962,5.375670612,9.250073761,3.401563994,1.960723169,0.402916641,0.282736372,5.796396827,6.126498502,5.552041815,-0.222723444,-10.4080858,3.608286538,2.061132066,9.425962361,9.726146431,-9.441273446,-12.31204145,-4.982563536,2.219259103,-0.540509125,5.243577008,12.30812867,7.411635008,2.799117578,6.476802058,-0.391710242,1.494863143,2.694311073,0.617831087,5.453764602,4.164850559,4.9582783,6.285172088,7.528816844,8.518441947,9.143148198,1.049232382,8.450746875,6.452216002,5.95034634,5.854057072,2.38417296,3.25689986,
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.616579319,4.773121848,7.060487423,3.446982145,5.265810464,4.425994174,5.324150188,4.94541808,4.656358578,3.764604859,5.428631369,5.446791104,8.920646822,3.55811508,5.564773624,8.806630567,5.602055577,5.172103287,5.639675746,5.148911294,3.423269177,3.619327606,1.874616468,-7.323682584,-7.306608836,3.416782806,4.31163482,6.752544481,6.205311117,3.036966294,-0.578334651,0.33760303,2.116307179,4.387623341,4.678692219,5.845873472,5.185362276,-0.57672219,3.081926764,4.411212506,2.893992411,3.645898141,4.970363731,6.697636425,4.777663462,5.242953041,6.616668505,4.152757145,1.148330408,7.632263916,3.659755139,6.683810237,7.055272228,6.132343044,5.805728663,
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.40000049,-12.30004512,7.299994923,10.90004356,10.40001155,2.300001648,1.999949998,-5.399949781,-1.312929561,4.317386231,6.599552573,-6.348373557,6.946778711,1.257202724,-2.741852043,-0.053191489,-5.588078765,-9.075535513,3.285802852,5.042016807,3.2,-2.436323367,4.256526674,9.363091998,
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.18111172,6.374099317,4.07252177,8.570281528,10.26851981,5.813757985,4.070461474,4.35959025,8.273457947,10.84280577,6.295192572,5.643553369,6.529264831,2.610532599,-0.87988417,-3.38844861,0.834815597,8.549859336,1.832395513,-2.303451199,-0.274829571,0.352944288,3.223163065,-0.354726456,4.000190348,4.693057066,2.770494835,2.909240484,-1.419579885,-3.01216922,9.546897887,13.8490849,18.20228618,5.942109147,-3.312448872,7.733695867,-3.904389613,-3.769113351,1.855553847,-2.494841729,-0.121288758,-0.158900358,2.164102531,2.721175412,6.344796039,2.294466151,7.151762439,6.610958325,6.14148229,7.674331651,10.66932893,8.087543144,5.537412004,8.533901802,,
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.015578811,2.514978626,3.738310309,5.292802059,6.95185663,6.238916786,7.086280531,4.981633946,4.524198618,4.259803397,1.2053016,1.443499193,3.562532958,5.135655776,3.547057816,6.192689548,7.201683419,3.920379277,2.634181356,3.698867548,5.008511757,1.561706721,1.264705163,3.282538076,3.649719131,
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,11.93123427,12.60098595,9.503724514,3.217018619,4.096878596,9.017698192,-0.292158908,7.491616332,4.724444001,-0.091040946,6.23055273,4.930523406,-4.12091218,1.228054847,-3.633398311,-0.38026581,4.647938583,-0.866470501,-0.328116061,3.558591286,2.686098274,10.35436928,-11.06453724,1.326584215,1.296698338,1.255839065,2.911779985,6.203460797,6.188919871,8.176726755,4.905509253,3.125506496,4.298096879,0.999363376,0.13388482,21.24414485,5.741597377,8.4647228,7.221400938,6.784506504,4.94342862,6.298919207,4.524904058,5.317477819,5.539904393,4.449493019,3.122698663,
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.041735944,8.323315527,8.651045167,7.06092447,9.204842574,7.499146556,6.223225202,5.180434229,9.375232938,8.397918277,6.365448203,7.173575141,6.344896205,2.917378252,-0.654565799,6.243087975,5.950680366,6.931947667,7.906824991,4.243464502,1.147948034,-1.556644198,-2.341973874,5.928686406,3.097441947,4.977367672,5.768998497,5.888373129,4.334952498,2.465790941,0.853720598,4.05933489,3.851927448,3.983003555,4.07519011,2.893448314,3.155515407,6.745681787,2.06636381,1.512452504,9.849452032,1.773267622,1.19291552,1.760917241,0.56859912,-0.889569195,-3.325701786,-1.798808345,-2.361113517,-2.612530288,-1.890463033,-2.772499076,-0.577342697,,,
"Korea, Dem. People’s Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.534903476,6.614447769,5.873702116,6.310747383,7.46898853,4.077909434,7.544482529,8.875509234,2.120741162,12.61260292,6.631652431,8.015696194,11.20067108,1.142860368,-4.34763097,6.900231002,5.602597281,2.815966086,5.638937311,4.589340127,1.618103481,2.135375346,-0.173113129,-1.879979587,2.80743958,4.14095568,6.38139388,7.489108075,6.440638915,3.950523355,4.368206427,1.089476463,-2.043277047,0.964838243,4.282780392,3.496682944,4.426211791,4.791770763,3.888213351,3.787494022,1.943304636,0.768796844,-0.934206327,1.81158365,0.766785017,1.553052692,2.492002475,0.199272251,-2.978104284,1.898691753,-1.826852906,-4.028256714,-1.130155829,0.905794225,1.454463805,
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.900285516,3.300258518,4.71029134,4.212477357,6.167974759,1.991503335,9.150367203,4.527073841,4.70115141,5.553425735,5.538151939,6.631297476,7.302812908,8.381525437,6.852444714,7.525949531,11.4940816,12.02872995,11.86214697,11.71214594,9.170458849,-1.397617717,-3.042617885,2.816599446,4.523135679,4.964835664,7.582304377,5.915372066,6.93520391,4.12328288,3.493650155,1.696428011,4.936359415,5.317919883,6.822807819,1.573789449,4.242511162,0.068035126,-1.366071238,-2.314146032,-0.834057908,-0.021401975,4.320749918,4.057419171,2.133486167,4.807120262,5.421622463,6.35911702,-3.965695886,13.09300368,4.342407086,-1.238968506,14.03627767,4.722333745,3.014746509,
Pacific island small states,PSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-2.822080612,-0.361580821,6.679501395,-2.191932785,6.401077863,-3.633407114,0.953947676,4.782363213,4.2634389,-0.033394651,4.800519705,2.422150976,5.002965924,4.049372226,3.300366303,-1.063006722,2.08625176,4.509875361,-0.565101045,1.181027994,1.947276197,1.960369654,4.153997537,2.036479057,2.339509976,1.355546415,1.871603101,-1.630129128,2.919776219,1.058922628,1.855487167,2.652525031,4.091960289,3.379608326,
Post-demographic dividend,PST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.715104363,5.859479389,5.259344407,6.466700984,5.530673543,6.058664468,4.529537404,6.054046674,5.762488726,3.473214406,3.76076956,5.434582431,6.209294491,0.967752834,0.200619401,4.85647959,3.773401669,4.321656377,3.900597898,1.167570775,1.959362716,0.314938548,2.978839586,4.65524936,3.921445093,3.112633463,3.438849835,4.810892302,3.922596989,2.929520125,1.221602958,1.828829382,1.080566262,2.961073507,2.57032221,2.769581572,3.29533526,2.51393044,3.326773367,3.872182855,1.521238828,1.572344528,1.965598732,3.134518617,2.572511457,2.896445911,2.543186661,0.168033339,-3.594360145,2.835875579,1.557545763,1.118434705,1.079289717,1.658072026,1.790583686,
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,9.576578233,-4.739166615,14.93080214,-2.685941013,1.626711344,12.00240864,-4.695078729,7.802561119,18.0010489,-4.902702395,8.203616323,2.078992708,9.892559299,3.925924174,0.484901265,8.504729377,9.971638464,5.40631995,5.405686083,5.406543042,8.400003124,7.100004353,2.399998744,3.000001971,2.200000128,4.899996203,0.89999758,0.100003234,0.800002278,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,,,,,,,,,,,,,,,,
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898186603,7.182151762,3.719958644,19.21891529,7.492758507,26.1702457,17.98565677,17.66355638,11.95656114,19.59233153,13.37517641,4.879570493,4.58167359,4.18377303,3.58277343,
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.91821075,-8.767228452,1.528834497,3.93194273,7.138212933,3.86980367,-4.816146918,-2.087247178,-0.401527523,2.395094533,5.592002343,5.184192218,5.52427784,8.358591275,4.171914313,8.055560146,6.863757382,8.45898402,-7.06682807,-0.798465536,1.05629446,0.640965688,3.531603199,2.959047007,3.736683579,
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.999995642,-5.046939451,-14.53107377,-8.668540341,-12.56975598,-4.143528406,-3.6,1.399999999,-5.299999999,6.4,9.999999999,5.091984231,4.743669897,7.295854331,7.175949192,6.376187027,8.153431973,8.535080209,5.247953532,-7.820885027,4.503725626,4.264176565,3.517941865,1.279453911,0.70637056,-3.72667344,
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.297526058,11.33379838,-9.820444419,-12.46499268,7.009529256,7.008910829,6.9160175,7.013780931,11.00737015,6.001425245,1.206640704,0.263068276,3.438088129,1.409823569,-2.113825414,19.50457717,1.99410948,9.15084082,11.86990803,8.951612334,5.436199479,1.810846447,5.980349933,-4.240773282,4.402748342,5.472137484,-0.02403611,4.498824998,-0.036534275,-2.399291098,-2.514379653,5.872725233,-8.108691871,-50.2480671,35.2240783,12.74569576,13.84975249,8.858669491,7.58109646,8.318704945,8.668954202,13.51052989,1.451335379,6.946390386,6.912001414,9.235269536,7.612853864,11.16246001,6.267988487,7.312669275,7.851934941,8.788351534,4.684512428,7.00913242,6.904203115,
South Asia,SAS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.106370549,3.313984579,5.378622814,7.691712517,-1.005444836,0.98176877,6.41829832,4.362867122,5.921720372,5.709333298,0.801069064,-1.569127823,3.754418717,2.238367443,7.32132558,2.409753846,6.427765507,6.03694635,-3.060853382,6.503329094,6.341674179,3.761136482,6.760997258,4.151828356,5.397761076,4.808886624,4.171193978,8.574336501,5.47227855,5.424881079,1.890958713,5.715770942,4.412554111,6.076128967,6.968790113,6.870416177,3.797462965,5.609391437,7.791716035,4.070791535,4.324358632,3.717359695,7.258615017,7.554272814,8.797876454,8.68296928,8.087745614,3.883498889,7.634751001,9.083569986,6.321693763,5.649628094,6.266686681,6.852434295,7.196362456,
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,6.037886549,8.477756818,16.90320282,20.36391902,22.67252255,22.59736217,1.110478644,11.94382167,6.89417868,-0.991991435,9.743485308,6.575958797,4.796199941,-10.42681013,-7.852640417,-3.273497361,-5.503595678,4.845845048,-3.759926789,8.223991545,0.062506708,8.328471463,9.103787288,4.628560374,0.026115434,0.665483838,0.200956793,3.383813431,2.592679568,2.834525185,-0.748492103,4.864539865,0.547644944,0.127703034,7.659270219,9.254206213,7.256017518,5.576747435,5.992309707,8.427164639,1.829176099,4.761882035,9.95893281,5.38446595,2.669911395,3.638741595,3.485656413,
Sudan,SDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.022391334,6.915842154,-2.84697168,-1.120449118,6.777074073,-3.575147486,1.424081282,1.963220824,1.389350492,5.925074714,2.247314101,-5.07098648,0.632195251,11.44528914,15.71346645,16.66521974,6.223853782,-5.930986722,-5.018599329,1.524310148,7.437563655,5.958666434,2.062501694,-5.008906769,-6.28104358,5.413811012,14.2208846,-0.331091818,8.931393687,-5.470053776,7.510910626,6.577861385,4.56874919,1.006228243,5.99709232,5.919124758,10.56673631,4.308504104,3.10409568,6.345867769,6.500360421,6.427273901,7.734591717,3.883307291,7.489738142,10.064308,11.52191003,7.801963334,3.241847572,3.469335093,-1.967728979,-2.214703192,3.299999857,3.100000262,3.43961625,
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.993448255,-0.136235361,1.864478568,3.883927104,1.33218949,2.876760975,-1.219792865,6.290773533,-6.554142921,8.562045511,-0.140449439,6.383208916,-5.583240108,4.200775526,7.535662599,8.920503704,-2.682905305,-3.953931262,7.001685615,-3.310647744,5.069516461,7.843064607,-5.326392715,3.745764356,3.283470706,3.113339717,6.094374588,-0.592431006,3.977856086,-0.675638146,2.555825428,1.242647235,1.30078041,-0.017328654,5.363472885,2.012125088,3.124033319,5.898672516,6.359843002,3.186639102,4.580916419,0.654803692,6.683228134,5.870772214,5.622606857,2.461570253,4.938485083,3.682524403,2.423175917,4.179363063,1.761118048,4.411180285,3.485217346,4.311051022,6.485194754,
Singapore,SGP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.137624686,7.121762697,9.984910883,-3.680475326,7.597241261,10.87190206,12.28353667,13.61812018,13.72467613,13.88564039,12.08123703,13.52658878,11.12795375,6.467887264,4.609005081,7.436719232,7.486151919,8.70318587,9.419556972,10.0267749,10.68384263,7.17245362,8.540483535,8.800553182,-0.687041063,1.327634019,10.75688114,11.11518875,10.18317852,10.04421048,6.687076218,7.087600945,11.53738744,10.92545611,7.02804585,7.531933911,8.291117708,-2.225229743,6.095204493,8.897544418,-0.952290066,4.211686552,4.435328147,9.549175476,7.489157459,8.860196114,9.111527148,1.787620228,-0.603388298,15.24037704,6.207448728,3.670136095,4.67547762,3.260015288,2.008372345,
Solomon Islands,SLB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.004178731,12.69044733,3.97645843,9.193819876,8.223592047,1.605179835,-1.439673626,1.783866401,-0.482600682,-14.26748303,-7.978564432,-2.800002522,6.50000183,4.898370946,5.421193232,6.946649998,7.320001264,7.094495143,-4.727872457,6.895556838,12.92847503,4.660611855,3.014386846,1.507426291,3.253985586,
Sierra Leone,SLE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.80904355,4.540967064,1.699715173,6.685238791,7.180155792,1.699999998,0.036281553,2.019923833,8.525446802,8.62049324,3.465916492,0.90023465,2.25661825,3.49982832,1.669216524,-0.449176342,0.04667581,2.406332166,4.511265607,4.843503756,2.881428565,4.781755535,-2.102801617,4.093034267,-5.311340498,1.236046911,7.231268731,-7.08,0.729999999,3.349997984,2.351960645,-19.01290963,1.374549379,-1.947384335,-7.999753286,1.753821399,-5.877082015,1.785014281,-1.979285588,6.652727885,-7.140319715,26.26857661,9.382384967,6.417536687,4.332484395,5.525833107,8.058321564,5.399676742,4.649512913,5.365143208,6.268629628,15.04611625,20.48744024,4.590841309,-20.30124592,
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,7.16113774,5.436848851,3.236692384,3.485418819,2.977295091,3.858257515,6.117533686,4.861673506,5.336001101,2.923531888,5.049260177,6.78006173,5.322765837,-4.180265437,-11.77131766,-10.45093667,-6.305793521,1.535013739,1.336955744,0.616595467,0.189394984,2.513588521,1.877456711,0.962191826,4.831560385,3.576412756,7.543337489,7.369523346,6.050367481,6.396570978,1.705589084,4.2463425,3.748726161,3.449098435,2.152652497,1.708936396,2.340822748,2.30003827,1.850535583,3.562814501,3.911948645,3.839765177,1.274227301,-3.133046282,1.364783667,2.21683561,1.880955461,1.847286731,1.425262043,2.455062222,
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.818023954,3.69059973,7.125857611,5.500077694,-2.090160529,7.125491662,2.560374869,3.240133041,5.959271355,3.429933016,0.844254618,0.413587538,1.169178644,3.225841817,2.798173125,2.859947051,3.191997126,4.194276664,3.388435146,2.052952362,1.53291338,0.773273401,8.75160856,6.982248536,9.292035408,4.858299698,2.404539025,7.52,9.077380952,2.182810368,5.607476636,0.252844501,3.909205549,4.611650485,2.320185615,3.854875283,3.493449782,1.898734177,,,,,,,,
Somalia,SOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-3.261981202,7.076655434,2.80880257,-6.11062333,-5.943681493,9.098654708,5.940943617,2.029977325,-1.699569717,4.581407921,2.62902234,10.10084605,-1.951298478,-18.26637874,30.07369858,-1.016716701,23.30749051,3.727489087,-2.708465849,-3.901390044,5.662699661,4.072294578,-8.753669275,3.554946149,8.152436714,3.352755039,5.096904487,-0.553269928,-0.175911818,-1.484075684,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.426155021,7.184832848,2.430456631,-12.1465874,7.759209405,4.992714031,7.115788087,4.415414059,9.046513062,5.540426974,4.904348856,5.888760078,5.366683424,-3.115971692,0.584478088,1.401465736,-1.015270388,2.571734107,-1.831301107,0.726074887,
Sub-Saharan Africa (excluding high income),SSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.483252312,5.845561552,6.301071668,5.383253572,6.043619572,1.613029551,-0.361524796,3.046451538,8.957501239,9.864825148,7.449773967,2.654386858,4.35191182,7.907005323,-0.05937369,5.257063393,2.358714119,-0.260014737,4.014795692,4.022916619,-0.14152884,0.24148446,-1.469302876,2.137645775,2.184588275,-0.427247871,0.059485263,4.418502934,3.270249548,2.413042133,0.031303839,-1.423948737,-0.053130381,1.906070693,3.22851511,5.253610798,3.603053382,2.472729789,2.183185839,3.630582223,3.880324577,2.98360184,4.882056412,11.60033978,5.544683449,7.062069066,7.075289736,5.324859373,2.84702061,5.535038293,4.300400551,3.643188779,4.741644632,4.632543737,2.978059853,
South Sudan,SSD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04164188,5.493416395,-4.640316736,-46.08212237,13.12973114,3.373648477,-6.349777952,
Sub-Saharan Africa,SSF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.479728144,5.846891566,6.303109658,5.383548714,6.0396878,1.619372571,-0.361023738,3.04906741,8.952074786,9.86427304,7.454392358,2.656552295,4.354797678,7.90276973,-0.057424748,5.26391393,2.352872173,-0.246604251,4.023756012,4.015912864,-0.147731214,0.24054012,-1.469466043,2.139255876,2.190794527,-0.427068069,0.062600485,4.419234797,3.276125846,2.416699021,0.033579077,-1.416596063,-0.047323292,1.903400516,3.224618927,5.253300482,3.610746381,2.478628199,2.18285846,3.628362578,3.87400511,2.981890333,4.871826457,11.58802085,5.547252162,7.063865765,7.077910637,5.318824314,2.844088332,5.535337881,4.302969722,3.645390608,4.74264319,4.631527012,2.97845892,
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.593479711,4.286043532,4.516284506,8.000993078,5.269409645,9.668260327,8.557544651,5.998708904,0.956930084,7.473376497,6.457116596,3.275714553,2.875774897,2.903495227,2.267401457,
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.189933317,2.376877471,6.573472701,3.832227084,7.093770448,9.115646545,3.253604914,8.186171817,4.015820883,4.480038922,4.828586114,4.589145046,4.186074416,4.478554136,,
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,-3.572094849,10.09125098,7.613497515,-6.026673579,-5.201990164,0.254883894,-2.017216035,-3.042417968,-3.904328565,-1.857942083,-3.545448937,-14.16344519,8.772386502,11.01851246,-0.488637259,2.78210988,-0.20142816,-7.254621346,3.247174905,1.096488469,1.274377274,5.736491836,1.564201258,-0.871057627,-0.068687218,4.553077415,4.299944411,6.010154543,9.256031959,4.570714921,3.84213742,5.111487808,4.143406525,3.01369863,5.157261795,5.267209149,3.071137574,2.837741968,1.842909234,1.499332108,
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901327462,6.205530046,5.84349556,6.75714701,6.067542673,4.011814145,-0.205071462,1.210176214,3.316465879,4.522790656,5.418717306,5.258838117,6.397286236,8.485509504,10.83443581,5.652722009,-5.491361008,5.081851666,2.841938591,1.523328264,1.427984633,2.521909235,3.595020933,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.516279867,5.114401077,3.285613401,5.274355086,4.15544216,2.949355156,3.836311613,2.842102933,4.351785441,4.002988098,5.656016806,6.94157235,3.300289653,-7.797360798,1.237670766,0.64933632,-2.718168813,-1.057865675,3.048362068,2.879160899,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.681537344,4.258772994,5.327897811,6.821456714,3.821453148,2.090836479,3.365497939,3.638252334,5.009649556,6.042008752,0.944646242,2.288738796,3.967981131,3.19819563,2.552862676,1.05810486,-1.596258582,1.751548043,3.840003515,1.699971419,0.454830446,1.248664676,1.90063869,4.229535244,2.160373742,2.691323192,3.353842968,2.559038704,2.654806911,0.754674751,-1.145974861,-1.158592739,-2.065616382,4.087601987,4.024306541,1.517861239,2.900482859,4.226791693,4.530152752,4.735287133,1.563410279,2.073577213,2.385740236,4.32052981,2.818329618,4.688127152,3.404948895,-0.557047628,-5.18465903,5.988926547,2.664407951,-0.286320615,1.241204917,2.266978422,4.093637317,
Swaziland,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,13.7436361,5.424294827,9.018672166,5.743486696,13.90844463,-2.119437055,1.009592255,1.327128116,3.106945395,12.44905259,14.6414407,1.172568677,1.202353879,6.161755471,3.792415414,12.26447812,14.60658968,6.56982193,12.91110429,21.01799995,1.760376358,3.226207523,3.10611368,2.400691253,4.825651426,3.842053821,3.102805495,2.604039316,2.950874907,1.760174102,1.157877797,1.777204687,2.24009392,2.906684463,2.463329338,3.302561678,3.503652056,2.373518272,1.250350184,1.68081685,1.327171792,3.027489393,2.949144427,2.450372365,1.657387295,
