ID,Address,City,State,Zip
1269,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1270,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1271,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1272,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1273,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1274,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1275,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1276,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1277,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1278,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1279,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1280,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1281,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1282,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1283,,,,
1284,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1285,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1286,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1287,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1288,"PA-581 E, Wormleysburg, Pennsylvania, 17011",Wormleysburg,Pennsylvania,17011
1289,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1290,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1291,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1292,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1293,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1294,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1295,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1296,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1297,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1298,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1299,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1300,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1301,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1302,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1303,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1304,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1305,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1306,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1307,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1308,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1309,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1310,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1311,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1312,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1313,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1314,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1315,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1316,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1317,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1318,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1319,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1320,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1321,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1322,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1323,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1324,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1325,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
1326,"17011, Camp Hill, Pennsylvania",Camp Hill,Pennsylvania,17011
