"","State","ReportYear","ProgramCode","Program","ProgramType","UNITID","TotalNumPrepPrgs","UGPrograms","UGMinGPAEntry","UGMinGPAExit","PGPrograms","PGMinGPAEntry","PGMinGPAExit","SCEAvgHrsPrior_StdntTch","SCEAvgHrsFor_StdntTch","SCEAvgHrsPrior_TeachRcd","SCEAvgHrsFor_TeachRcd","SuperFTEFaculty","SCENumAdjunctIHE","SCENumCoopTeachK12","SuperStudents","TotalEnroll","CompletersCurrent","MaleEnroll","MaleCompleters","FemaleEnroll","FemaleCompleters","OtherGenderEnroll","OtherGenderCompleters","NonReportGenderEnroll","NonReportGenderCompleters","IndianEnroll","IndianCompleters","AsianEnroll","AsianCompleters","BlackEnroll","BlackCompleters","HispanicEnroll","HispanicCompleters","IslanderEnroll","IslanderCompleters","WhiteEnroll","WhiteCompleters","MultiRacialEnroll","MultiRacialCompleters","NonReportRaceEthEnroll","NonReportRaceEthCompleters","GrantMajors","StateLocalNeeds","SchoolNeeds","SpecEdCore","GenEdDisabilities","GenEdLEP","GenEdLowInc","LocalityTrn","AssuranceComments","B_ratio","W_ratio","BW_completionRatio","X","INSTNM","IALIAS","ADDR","CITY","STABBR","ZIP","FIPS","OBEREG","CHFNM","CHFTITLE","GENTELE","EIN","DUNS","OPEID","OPEFLAG","WEBADDR","ADMINURL","FAIDURL","APPLURL","NPRICURL","VETURL","ATHURL","DISAURL","SECTOR","ICLEVEL","CONTROL","HLOFFER","UGOFFER","GROFFER","HDEGOFR1","DEGGRANT","HBCU","HOSPITAL","MEDICAL","TRIBAL","LOCALE","OPENPUBL","ACT","NEWID","DEATHYR","CLOSEDAT","CYACTIVE","POSTSEC","PSEFLAG","PSET4FLG","RPTMTH","INSTCAT","C15BASIC","C15IPUG","C15IPGRD","C15UGPRF","C15ENPRF","C15SZSET","CCBASIC","CARNEGIE","LANDGRNT","INSTSIZE","F1SYSTYP","F1SYSNAM","F1SYSCOD","CBSA","CBSATYPE","CSA","NECTA","COUNTYCD","COUNTYNM","CNGDSTCD","LONGITUD","LATITUDE","ADMCON1","ADMCON2","ADMCON3","ADMCON4","ADMCON5","ADMCON6","ADMCON7","ADMCON8","ADMCON9","XAPPLCN","APPLCN","XAPPLCNM","APPLCNM","XAPPLCNW","APPLCNW","XADMSSN","ADMSSN","XADMSSNM","ADMSSNM","XADMSSNW","ADMSSNW","XENRLT","ENRLT","XENRLM","ENRLM","XENRLW","ENRLW","XENRLFT","ENRLFT","XENRLFTM","ENRLFTM","XENRLFTW","ENRLFTW","XENRLPT","ENRLPT","XENRLPTM","ENRLPTM","XENRLPTW","ENRLPTW","XSATNUM","SATNUM","XSATPCT","SATPCT","XACTNUM","ACTNUM","XACTPCT","ACTPCT","XSATVR25","SATVR25","XSATVR75","SATVR75","XSATMT25","SATMT25","XSATMT75","SATMT75","XACTCM25","ACTCM25","XACTCM75","ACTCM75","XACTEN25","ACTEN25","XACTEN75","ACTEN75","XACTMT25","ACTMT25","XACTMT75","ACTMT75","XCSTOTLT","CSTOTLT","XCSTOTLM","CSTOTLM","XCSTOTLW","CSTOTLW","XCSAIANT","CSAIANT","XCSAIANM","CSAIANM","XCSAIANW","CSAIANW","XCSASIAT","CSASIAT","XCSASIAM","CSASIAM","XCSASIAW","CSASIAW","XCSBKAAT","CSBKAAT","XCSBKAAM","CSBKAAM","XCSBKAAW","CSBKAAW","XCSHISPT","CSHISPT","XCSHISPM","CSHISPM","XCSHISPW","CSHISPW","XCSNHPIT","CSNHPIT","XCSNHPIM","CSNHPIM","XCSNHPIW","CSNHPIW","XCSWHITT","CSWHITT","XCSWHITM","CSWHITM","XCSWHITW","CSWHITW","XCS2MORT","CS2MORT","XCS2MORM","CS2MORM","XCS2MORW","CS2MORW","XCSUNKNT","CSUNKNT","XCSUNKNM","CSUNKNM","XCSUNKNW","CSUNKNW","XCSNRALT","CSNRALT","XCSNRALM","CSNRALM","XCSNRALW","CSNRALW"
"62","Pennsylvania",2021,"2270","Gannon University","Traditional",NA,8,1,3,3,1,3,3,290,560,NA,NA,0.03,4,109,74,53,14,9,1,44,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,48,14,1,0,0,0,1,1,1,1,1,1,1,1,"Gannon University's most successful strategies in meeting the assurances center around the multiple field placement opportunities our students have to meet the assurances listed above.

Gannon University has a Memorandum of Understanding with the School District of the City of Erie that allows us to place students in PreK-12 urban schools. These schools provide our students with an opportunity to work directly with at-risk populations, students with limited English proficiency, and students with disabilities. Gannon also has agreements with other local school districts such as the Fairview, Girard, Harbor Creek, Iroquois, Millcreek, and North East School Districts that provide our students with opportunities to work directly with some at-risk populations and students with disabilities.

In addition, Gannon has established a mentoring program at Collegiate Academy, Erie High School, and Strong Vincent Middle School in the City of Erie. This program provides opportunities for our teacher candidates to tutor",NA,1.10416666666667,NA,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"63","Pennsylvania",2021,"2270","Gannon University","Traditional",NA,8,1,3,3,1,3,3,290,560,NA,NA,0.03,4,109,74,53,14,9,1,44,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,48,14,1,0,0,0,1,1,1,1,1,1,1,1,"Gannon University's most successful strategies in meeting the assurances center around the multiple field placement opportunities our students have to meet the assurances listed above.

Gannon University has a Memorandum of Understanding with the School District of the City of Erie that allows us to place students in PreK-12 urban schools. These schools provide our students with an opportunity to work directly with at-risk populations, students with limited English proficiency, and students with disabilities. Gannon also has agreements with other local school districts such as the Fairview, Girard, Harbor Creek, Iroquois, Millcreek, and North East School Districts that provide our students with opportunities to work directly with some at-risk populations and students with disabilities.

In addition, Gannon has established a mentoring program at Collegiate Academy, Erie High School, and Strong Vincent Middle School in the City of Erie. This program provides opportunities for our teacher candidates to tutor",NA,1.10416666666667,NA,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"64","Pennsylvania",2021,"2270","Gannon University","Alternative, IHE-based",212601,5,0,NA,NA,1,3,3,290,560,290,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,"Although we have only had one candidate enrolled in our Intern Program, we consider candidate selection to be the most successful strategy in meeting the assurances as listed. A thorough review of the candidate's academic background and dispositions is critical.",NA,NA,NA,1268,"Gannon University",NA,"109 W Sixth St","Erie","PA","16541-0001",42,2,"Keith Taylor, Ph.D.","President",8148717000,250496976,"72159767",326600,1,"www.gannon.edu","www.gannon.edu/Admissions/","www.gannon.edu/Financial-Aid/","https://apply.gannon.edu/Datatel.ERecruiting.Web.External/Pages/Login.aspx?ReturnUrl=/Datatel.ERecruiting.Web.External/Pages/application.aspx?type=dat","https://gannon.studentaidcalculator.com/","www.gannon.edu/Admissions/Veterans-at-Gannon/","www.gannon.edu/About-Gannon/Student-Consumer-Information/","www.gannon.edu/Academic-Offerings/Student-Success-Center/",2,1,2,9,1,1,11,1,2,2,2,2,13,1,"A",-2,-2,-2,1,1,1,1,1,2,18,16,18,12,4,13,18,21,2,2,2,NA,-2,21500,1,240,-2,42049,"Erie County",4203,-80.087166,42.128403,1,2,1,1,2,3,1,1,3,"R",4710,"R",2015,"R",2695,"R",3662,"R",1556,"R",2106,"R",631,"R",254,"R",377,"R",626,"R",253,"R",373,"R",5,"R",1,"R",4,"R",489,"R",78,"R",280,"R",44,"R",450,"R",560,"R",470,"R",570,"R",20,"R",26,"R",19,"R",25,"R",20,"R",26,"R",1153,"R",546,"R",607,"R",3,"R",1,"R",2,"R",14,"R",6,"R",8,"R",24,"R",16,"R",8,"R",17,"R",5,"R",12,"R",4,"R",1,"R",3,"R",778,"R",254,"R",524,"R",9,"R",5,"R",4,"R",8,"R",3,"R",5,"R",296,"R",255,"R",41
"65","Pennsylvania",2021,"2273","Geneva College","Traditional",NA,10,1,3,3,1,NA,3,190,525,NA,NA,3,9,92,43,68,33,18,7,50,26,0,0,0,0,0,0,1,1,0,0,1,1,0,0,64,30,2,1,0,0,1,1,1,1,1,1,1,1,"The most successful strategy has been to link our methods classes, special education classes, and ELL classes to a field experience where they have the opportunity to meet the needs of the students and LEA's in which they are placed.",NA,0.965909090909091,NA,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"66","Pennsylvania",2021,"2273","Geneva College","Traditional",NA,10,1,3,3,1,NA,3,190,525,NA,NA,3,9,92,43,68,33,18,7,50,26,0,0,0,0,0,0,1,1,0,0,1,1,0,0,64,30,2,1,0,0,1,1,1,1,1,1,1,1,"The most successful strategy has been to link our methods classes, special education classes, and ELL classes to a field experience where they have the opportunity to meet the needs of the students and LEA's in which they are placed.",NA,0.965909090909091,NA,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"67","Pennsylvania",2021,"2275","Gettysburg College","Traditional",NA,8,1,3,3,0,NA,NA,60,420,NA,NA,3,3,38,26,22,9,8,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,1,1,1,-6,1,1,1,1,"Our Teacher Education Program closely adheres to all regulations and guidelines for teacher preparation provided by the Pennsylvania Department of Education, which requires prospective teachers to be educated about the needs of special education students and non-proficient English language speakers in inclusive settings; our program also provides a rigorous education in the subject area via the chosen academic major and in the curriculum and methods associated with the disciplinary major in schools. We maintain close contact with local school administrators and teachers to ensure that the education we provide to future teachers is consistent in range, scope, and depth with the needs of local schools and also maintain relationships with our alumni, who often travel further in search of employment, to ensure that our graduates have skills that can be adapted to fit the needs of a range of schools, including those in urban as well as rural and suburban settings. Our geographic location places us in close proximi",NA,NA,NA,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"68","Pennsylvania",2021,"2275","Gettysburg College","Traditional",NA,8,1,3,3,0,NA,NA,60,420,NA,NA,3,3,38,26,22,9,8,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,1,1,1,-6,1,1,1,1,"Our Teacher Education Program closely adheres to all regulations and guidelines for teacher preparation provided by the Pennsylvania Department of Education, which requires prospective teachers to be educated about the needs of special education students and non-proficient English language speakers in inclusive settings; our program also provides a rigorous education in the subject area via the chosen academic major and in the curriculum and methods associated with the disciplinary major in schools. We maintain close contact with local school administrators and teachers to ensure that the education we provide to future teachers is consistent in range, scope, and depth with the needs of local schools and also maintain relationships with our alumni, who often travel further in search of employment, to ensure that our graduates have skills that can be adapted to fit the needs of a range of schools, including those in urban as well as rural and suburban settings. Our geographic location places us in close proximi",NA,NA,NA,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"69","Pennsylvania",2021,"2277","Grove City College","Traditional",NA,13,1,3,3,0,NA,NA,199,507,NA,NA,5,1,87,52,193,52,34,6,159,46,0,0,0,0,1,0,3,0,2,0,6,3,0,0,179,48,2,1,0,0,1,1,1,1,1,1,1,1,"Grove City College works closely with school partners from a variety of contexts:  urban, suburban, and rural. This partnership includes embedded field experiences, collaborations with professors, and networking with Education Career Services. Special Education candidates complete a rigorous set of course work approved through Pennsylvania Department of Education for certification in special education which encompasses all of the above mentioned competencies. Furthermore, the program has a strong field base component wherein teacher candidates must not only master course work in an academic setting but must apply their knowledge in a clinical setting including field-based learning beginning in the freshman year and culminating with student teaching in the final year of preparation.

Specific Coursework across all majors includes: exceptional learners, culturally relevant pedagogy,differentiated instruction embedded into all methodology courses. Grove City College has an on-site preschool that enrolls childr",0,0.99527288354104,0,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"70","Pennsylvania",2021,"2277","Grove City College","Traditional",NA,13,1,3,3,0,NA,NA,199,507,NA,NA,5,1,87,52,193,52,34,6,159,46,0,0,0,0,1,0,3,0,2,0,6,3,0,0,179,48,2,1,0,0,1,1,1,1,1,1,1,1,"Grove City College works closely with school partners from a variety of contexts:  urban, suburban, and rural. This partnership includes embedded field experiences, collaborations with professors, and networking with Education Career Services. Special Education candidates complete a rigorous set of course work approved through Pennsylvania Department of Education for certification in special education which encompasses all of the above mentioned competencies. Furthermore, the program has a strong field base component wherein teacher candidates must not only master course work in an academic setting but must apply their knowledge in a clinical setting including field-based learning beginning in the freshman year and culminating with student teaching in the final year of preparation.

Specific Coursework across all majors includes: exceptional learners, culturally relevant pedagogy,differentiated instruction embedded into all methodology courses. Grove City College has an on-site preschool that enrolls childr",0,0.99527288354104,0,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"71","Pennsylvania",2021,"2278","Gwynedd Mercy University","Traditional",212832,6,1,3,3,1,3,3,164,560,NA,NA,0,45,129,86,313,80,77,12,221,53,0,0,15,15,0,0,6,0,5,4,9,0,0,0,244,33,0,0,49,43,1,1,1,1,1,1,1,1,"Successful strategies: quality programs endorsed by state and national accrediting organizations; strong pass rates on professional assessments for beginning teachers; Pa. Adaptations and Accommodations and English Language Learners approved and in place; promote strong Special Education program, dual certificate programs with Special Education and promoting new PA Special Ed PreK-12 certification to existing and new teacher candidates.",3.13,0.529149590163934,5.91515151515152,1272,"Gwynedd Mercy University",NA,"1325 Sumneytown Pike","Gwynedd Valley","PA","19437-0901",42,2,"Kathleen Owens, PhD","President",2156467300,231352613,"152761391",327000,1,"https://www.gmercyu.edu/","https://www.gmercyu.edu/admissions-aid","www.gmercyu.edu/admissions-aid/financial-aid-scholarships","https://www.gmercyu.edu/gwynedd-mercy-universitys-online-application","https://npc.collegeboard.org/student/app/gmc","https://www.gmercyu.edu/admissions-aid/accelerated-online-admissions/military","https://www.gmercyu.edu/about-gwynedd-mercy/institutional-research-assessment/common-data-sets-factbook","https://www.gmercyu.edu/student-life/campus-resources/student-accessibility-services",2,1,2,9,1,1,13,1,2,2,2,2,21,1,"A",-2,-2,-2,1,1,1,1,1,2,19,19,9,11,4,9,19,22,2,2,2,NA,-2,37980,1,428,-2,42091,"Montgomery County",4207,-75.236601,40.202804,2,2,1,2,1,3,1,1,3,"R",904,"R",193,"R",711,"R",821,"R",174,"R",647,"R",225,"R",70,"R",155,"R",223,"R",70,"R",153,"R",2,"R",0,"R",2,"R",209,"R",93,"R",47,"R",21,"R",420,"R",510,"R",420,"R",520,"R",16,"R",23,"R",13,"R",16,"R",15,"R",16,"R",771,"R",190,"R",581,"R",1,"Z",0,"R",1,"R",40,"R",13,"R",27,"R",149,"R",36,"R",113,"R",28,"R",9,"R",19,"Z",0,"Z",0,"Z",0,"R",494,"R",117,"R",377,"R",0,"Z",0,"R",0,"R",58,"R",14,"R",44,"R",1,"R",1,"Z",0
"72","Pennsylvania",2021,"2278","Gwynedd Mercy University","Alternative, IHE-based",NA,3,0,NA,NA,1,2.8,3,80,480,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,"Successful strategies: quality programs endorsed by state and national accrediting organizations; good pass rate on professional assessments for beginning teachers; Pa. Adaptations and Accommodations and English Language Learners approved and in place; promote strong Special Education program including Autism Institute.",NA,NA,NA,NA,"Cheyney University of Pennsylvania","Cheyney","1837 University Circle","Cheynew","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,-75.529121,39.934513,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"73","Pennsylvania",2021,"2278","Gwynedd Mercy University","Alternative, IHE-based",NA,3,0,NA,NA,1,2.8,3,80,480,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,"Successful strategies: quality programs endorsed by state and national accrediting organizations; good pass rate on professional assessments for beginning teachers; Pa. Adaptations and Accommodations and English Language Learners approved and in place; promote strong Special Education program including Autism Institute.",NA,NA,NA,NA,"PASSHE Center City","PASSHE Ctr. City","","Philadelphia","PA","",42,NA,"","",NA,NA,"",NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Philadelphia County",NA,-75.160276,39.954532,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA
"74","Pennsylvania",2021,"2297","Holy Family University","Traditional",212984,8,1,3,3,1,3,3,220,360,NA,NA,5.9,12,169,165,137,40,20,6,117,34,0,0,0,0,0,0,1,0,14,1,3,2,0,0,111,34,1,1,7,2,1,1,1,1,1,1,1,1,"We have established relationships with a variety of schools in urban and suburban districts.  We place students in a variety of schools including public schools, charter schools and Catholic schools.  Many of our adjunct instructors are currently employed as teachers or administrators in local school districts. In addition, all of our graduates take at least three courses in special education and at least one course in teaching ELL students.",0.244642857142857,1.0490990990991,0.233193277310924,1274,"Holy Family University","Holy Family","9801 Frankford Avenue","Philadelphia","PA","19114-2009",42,2,"Sister Maureen McGarrity, CSFN, Ph.D.","President",2156377700,231501197,"826447237",327500,1,"https://www.holyfamily.edu","https://www.holyfamily.edu/choosing-holy-family-u/admissions","https://www.holyfamily.edu/choosing-holy-family-u/financial-aid","https://holyfamily.secure.force.com/form?formid=217772&tfa_6438=tfa_6439","https://www.holyfamily.edu/about-holy-family-u/resources/business-office/tuition-fees/net-price-calculator","https://www.holyfamily.edu/choosing-holy-family-u/academics/registrar/veterans-affairs","https://www.holyfamily.edu/oir/heoa.shtml","https://www.holyfamily.edu/current-students/student-resources/wellness-services/disability-services",2,1,2,9,1,1,12,1,2,2,2,2,11,1,"A",-2,-2,-2,1,1,1,1,1,2,18,16,9,7,4,9,18,21,2,2,2,NA,-2,37980,1,428,-2,42101,"Philadelphia County",4201,-74.990365,40.060414,1,2,1,1,2,3,1,1,3,"R",1441,"R",405,"R",1036,"R",987,"R",252,"R",735,"R",328,"R",98,"R",230,"R",328,"R",98,"R",230,"R",0,"R",0,"R",0,"R",318,"R",97,"R",0,"R",0,"R",420,"R",510,"R",410,"R",520,"B",NA,"B",NA,"B",NA,"B",NA,"B",NA,"B",NA,"R",611,"R",149,"R",462,"Z",0,"Z",0,"Z",0,"R",16,"R",5,"R",11,"R",26,"R",7,"R",19,"R",26,"R",10,"R",16,"Z",0,"Z",0,"Z",0,"R",325,"R",71,"R",254,"Z",0,"Z",0,"Z",0,"R",218,"R",56,"R",162,"R",0,"R",0,"R",0
