aun2,school,year,aun,schoolnumber,county_,district_,group,grade,subject1,subject2,subject3,numberscored1,numberscored2,numberscored3,pctadvanced1,pctadvanced2,pctadvanced3,pctproficient1,pctproficient2,pctproficient3,pctbasic1,pctbasic2,pctbasic3,pctbb1,pctbb2,pctbb3,district,engprofadv,mathprofadv,sciprofadv,survyear,ncessch,stid,seasch,fipst,leaid,schno,leanm,schnam,phone,mstree,mcity,mstate,mzip,mzip4,lstree,lcity,lstate,lzip,lzip4,type,status,union,ulocal,latcod,loncod,conum,coname,cdcode,bies,reconsty,reconstf,smempup,ismempup,sftepup,isftepup,sfle,isfle,spfemale,ispfemale,spwhite,ispwhite,spelm,ispelm,fte,gslo,gshi,povrate
1.013e+12,"D FERD SWANEY EL SCH",2015,101260303,2116,"","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",120,"120","29","5.8","10.8","37.9","46.7","20","41.4","32.5","37.5","6.9","15","31.7","13.8","ALBERT GALLATIN AREA",52.5,30.8,"79.3","2013","420210002116","101260303","2116","42","4202100","02116","ALBERT GALLATIN AREA SD","D FERD SWANEY EL SCH","7245649761","1152 TWP DR","UNIONTOWN","PA","15401","9805","1152 TWP DR","UNIONTOWN","PA","15401","9805","1","1","000","41","39.8307","-79.7835","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","15.72","KG","05",.59677419
1.013e+12,"MASONTOWN CENTRAL EL",2015,101260303,6002,"","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",94,"94","33","3.2","5.3","30.3","34","18.1","48.5","30.9","30.9","3","31.9","45.7","18.2","ALBERT GALLATIN AREA",37.2,23.4,"78.8","2013","420210006002","101260303","6002","42","4202100","06002","ALBERT GALLATIN AREA SD","MASONTOWN EL SCH","7245831091","201 SPRING ST","MASONTOWN","PA","15461","1896","201 SPRING ST","MASONTOWN","PA","15461","1896","1","1","000","31","39.8484","-79.9028","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","18.65","KG","05",.80241935
1.013e+12,"SMITHFIELD EL SCH",2015,101260303,4921,"","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",127,"127","38","12.6","16.5","44.7","48","29.1","44.7","29.9","31.5","5.3","9.4","22.8","5.3","ALBERT GALLATIN AREA",60.6,45.6,"89.4","2013","420210004921","101260303","4921","42","4202100","04921","ALBERT GALLATIN AREA SD","SMITHFIELD EL SCH","7245699570","23 LIBERTY ST","SMITHFIELD","PA","15479","9705","23 LIBERTY ST","SMITHFIELD","PA","15479","9705","1","1","000","41","39.8026","-79.805","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","20.9","KG","05",.58278146
1.013e+12,"ALBERT GALLATIN NORTH",2015,101260303,7607,"","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",390,"390","134","11.5","4.1","22.4","39.2","24.9","38.8","39.5","36.2","20.1","9.7","34.9","18.7","ALBERT GALLATIN AREA",50.7,29,"61.2","2013","420210000407","101260303","7607","42","4202100","00407","ALBERT GALLATIN AREA SD","ALBERT GALLATIN NORTH MS","7247375423","113 COLLEGE AVENUE","MCCLELLANDTOWN","PA","15458","","113 COLLEGE AVE","MCCLELLANDTOWN","PA","15458","","1","1","000","41","39.8959","-79.8823","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","28.2","06","08",.60679612
1.013e+12,"ALBERT GALLATIN SOUTH",2015,101260303,7608,"","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",359,"359","121","5.3","1.1","19","35.4","15.6","30.6","43.7","39.6","22.3","15.6","43.7","28.1","ALBERT GALLATIN AREA",40.7,16.7,"49.6","2013","420210000408","101260303","7608","42","4202100","00408","ALBERT GALLATIN AREA SD","ALBERT GALLATIN SOUTH MS","7247255241","224 NEW GENEVA ROAD","POINT MARION","PA","15474","9721","224 NEW GENEVA RD","POINT MARION","PA","15474","9721","1","1","000","42","39.7799","-79.9197","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","28.95","06","08",.66746988
1.013e+12,"A L WILSON EL SCH",2016,101260303,2115,"FAYET","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",104,"105","38","7.7","6.7","50","45.2","37.1","36.8","30.8","30.5","7.9","16.3","25.7","5.3","",52.9,43.8,"86.8","2013","420210002115","101260303","2115","42","4202100","02115","ALBERT GALLATIN AREA SD","A L WILSON EL SCH","7245647434","100 AL WILSON DRIVE","FAIRCHANCE","PA","15436","1308","100 AL WILSON DR","FAIRCHANCE","PA","15436","1308","1","1","000","23","39.8312","-79.7448","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","18.3","KG","05",.54508197
1.013e+12,"SMITHFIELD EL SCH",2016,101260303,4921,"FAYET","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",123,"123","44","16.3","22.8","27.3","47.2","34.1","34.1","26.8","18.7","27.3","9.8","24.4","11.4","",63.5,56.9,"61.4","2013","420210004921","101260303","4921","42","4202100","04921","ALBERT GALLATIN AREA SD","SMITHFIELD EL SCH","7245699570","23 LIBERTY ST","SMITHFIELD","PA","15479","9705","23 LIBERTY ST","SMITHFIELD","PA","15479","9705","1","1","000","41","39.8026","-79.805","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","20.9","KG","05",.58278146
1.013e+12,"A L WILSON EL SCH",2015,101260303,2115,"","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",105,"105","32","10.5","18.1","59.4","45.7","31.4","37.5","28.6","33.3","0","15.2","17.1","3.1","ALBERT GALLATIN AREA",56.2,49.5,"96.9","2013","420210002115","101260303","2115","42","4202100","02115","ALBERT GALLATIN AREA SD","A L WILSON EL SCH","7245647434","100 AL WILSON DRIVE","FAIRCHANCE","PA","15436","1308","100 AL WILSON DR","FAIRCHANCE","PA","15436","1308","1","1","000","23","39.8312","-79.7448","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","18.3","KG","05",.54508197
1.013e+12,"GEORGE J PLAVA EL SCH",2015,101260303,2129,"","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",158,"158","61","5.1","2.5","31.1","43","19.6","49.2","34.2","39.9","16.4","17.7","38","3.3","ALBERT GALLATIN AREA",48.1,22.1,"80.3","2013","420210002129","101260303","2129","42","4202100","02129","ALBERT GALLATIN AREA SD","GEORGE J PLAVA EL SCH","7247375424","120 PURITAN RD","MC CLELLANDTOWN","PA","15458","9720","120 PURITAN RD","MC CLELLANDTOWN","PA","15458","9720","1","1","000","41","39.8843","-79.8626","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","19","KG","05",.66551724
1.013e+12,"FRIENDSHIP HILL EL SC",2015,101260303,4922,"","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",111,"111","46","7.2","3.6","28.3","33.3","21.6","39.1","34.2","28.8","21.7","25.2","45.9","10.9","ALBERT GALLATIN AREA",40.5,25.2,"67.4","2013","420210004922","101260303","4922","42","4202100","04922","ALBERT GALLATIN AREA SD","FRIENDSHIP HILL EL SCH","7247259515","218 NEW GENEVA RD","POINT MARION","PA","15474","9722","218 NEW GENEVA RD","POINT MARION","PA","15474","9722","1","1","000","42","39.78","-79.9182","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","17.65","KG","05",.64761905
1.013e+12,"FRIENDSHIP HILL EL SCH",2016,101260303,4922,"FAYET","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",107,"107","35","5.6","13.1","14.3","42.1","18.7","31.4","24.3","31.8","11.4","28","36.4","42.9","",47.7,31.8,"45.7","2013","420210004922","101260303","4922","42","4202100","04922","ALBERT GALLATIN AREA SD","FRIENDSHIP HILL EL SCH","7247259515","218 NEW GENEVA RD","POINT MARION","PA","15474","9722","218 NEW GENEVA RD","POINT MARION","PA","15474","9722","1","1","000","42","39.78","-79.9182","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","17.65","KG","05",.64761905
1.013e+12,"MASONTOWN CENTRAL EL",2016,101260303,6002,"FAYET","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",93,"94","30","6.5","7.4","43.3","40.9","27.7","20","26.9","22.3","13.3","25.8","42.6","23.3","",47.4,35.1,"63.3","2013","420210006002","101260303","6002","42","4202100","06002","ALBERT GALLATIN AREA SD","MASONTOWN EL SCH","7245831091","201 SPRING ST","MASONTOWN","PA","15461","1896","201 SPRING ST","MASONTOWN","PA","15461","1896","1","1","000","31","39.8484","-79.9028","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","18.65","KG","05",.80241935
1.013e+12,"D FERD SWANEY EL SCH",2016,101260303,2116,"FAYET","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",98,"98","42","19.4","13.3","28.6","41.8","32.7","42.9","25.5","27.6","19","13.3","26.5","9.5","",61.2,46,"71.5","2013","420210002116","101260303","2116","42","4202100","02116","ALBERT GALLATIN AREA SD","D FERD SWANEY EL SCH","7245649761","1152 TWP DR","UNIONTOWN","PA","15401","9805","1152 TWP DR","UNIONTOWN","PA","15401","9805","1","1","000","41","39.8307","-79.7835","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","15.72","KG","05",.59677419
1.013e+12,"ALBERT GALLATIN SOUTH MS",2016,101260303,7608,"FAYET","ALBERT GALLATIN AREA","All Students","School Total","English Language Arts","Math","Science",335,"336","118","8.1","4.5","20.3","35.2","17","29.7","46.3","35.7","22","10.4","42.9","28","",43.3,21.5,"50","2013","420210000408","101260303","7608","42","4202100","00408","ALBERT GALLATIN AREA SD","ALBERT GALLATIN SOUTH MS","7247255241","224 NEW GENEVA ROAD","POINT MARION","PA","15474","9721","224 NEW GENEVA RD","POINT MARION","PA","15474","9721","1","1","000","42","39.7799","-79.9197","42051","FAYETTE COUNTY","4209","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","28.95","06","08",.66746988
1.270e+12,"ALIQUIPPA EL SCH",2015,127040503,8085,"","ALIQUIPPA SD","All Students","School Total","English Language Arts","Math","Science",339,"339","87","2.4","2.4","5.7","29.8","13.3","34.5","42.5","36.9","25.3","25.4","47.5","34.5","ALIQUIPPA SD",32.2,15.7,"40.2","2013","420213000615","127040503","8085","42","4202130","00615","ALIQUIPPA SD","ALIQUIPPA EL SCH","7248577500","800 TWENTY-FIRST STREET","ALIQUIPPA","PA","15001","2790","800 TWENTYFIRST ST","ALIQUIPPA","PA","15001","2790","1","1","000","21","40.6086","-80.2783","42007","BEAVER COUNTY","4212","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","47.7","KG","06",.91522989
1.270e+12,"ALIQUIPPA EL SCH",2016,127040503,8085,"BEAVE","ALIQUIPPA SD","All Students","School Total","English Language Arts","Math","Science",320,"318","79","3.8","1.9","12.7","22.2","11.3","30.4","47.2","29.9","24.1","26.9","56.9","32.9","",26,13.2,"43.1","2013","420213000615","127040503","8085","42","4202130","00615","ALIQUIPPA SD","ALIQUIPPA EL SCH","7248577500","800 TWENTY-FIRST STREET","ALIQUIPPA","PA","15001","2790","800 TWENTYFIRST ST","ALIQUIPPA","PA","15001","2790","1","1","000","21","40.6086","-80.2783","42007","BEAVER COUNTY","4212","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","47.7","KG","06",.91522989
1.270e+12,"ALIQUIPPA JSHS",2015,127040503,8086,"","ALIQUIPPA SD","All Students","School Total","English Language Arts","Math","Science",138,"138","74","0","0","5.4","17.4","4.3","14.9","60.9","23.9","14.9","21.7","71.7","64.9","ALIQUIPPA SD",17.4,4.3,"20.3","2013","420213007336","127040503","8086","42","4202130","07336","ALIQUIPPA SD","ALIQUIPPA JSHS","7248577500","800 21ST STREET","ALIQUIPPA","PA","15001","","800 21ST ST","ALIQUIPPA","PA","15001","","1","1","000","21","40.6089","-80.2791","42007","BEAVER COUNTY","4212","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.3","07","12",.87763713
1.270e+12,"ALIQUIPPA JSHS",2016,127040503,8086,"BEAVE","ALIQUIPPA SD","All Students","School Total","English Language Arts","Math","Science",134,"134","59",".7","0","3.4","21.6","4.5","8.5","56.7","23.9","16.9","20.9","71.6","71.2","",22.3,4.5,"11.9","2013","420213007336","127040503","8086","42","4202130","07336","ALIQUIPPA SD","ALIQUIPPA JSHS","7248577500","800 21ST STREET","ALIQUIPPA","PA","15001","","800 21ST ST","ALIQUIPPA","PA","15001","","1","1","000","21","40.6089","-80.2791","42007","BEAVER COUNTY","4212","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","37.3","07","12",.87763713
1.030e+10,"SPRINGDALE JSHS",2015,103020603,29,"","ALLEGHENY VALLEY SD","All Students","School Total","English Language Arts","Math","Science",126,"126","61","21.4","5.6","27.9","52.4","20.6","34.4","23","42.9","21.3","3.2","31","16.4","ALLEGHENY VALLEY SD",73.8,26.2,"62.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
1.030e+12,"ACMETONIA PRIMARY SCH",2015,103020603,5296,"","ALLEGHENY VALLEY SD","All Students","School Total","English Language Arts","Math","",74,"74","","6.8","13.5","","43.2","32.4","","36.5","21.6","","13.5","32.4","","ALLEGHENY VALLEY SD",50,45.9,"","2013","420219005296","103020603","5296","42","4202190","05296","ALLEGHENY VALLEY SD","ACMETONIA PRIMARY SCH","7242746500","300 PEARL STREET","CHESWICK","PA","15024","1066","300 PEARL ST","CHESWICK","PA","15024","1066","1","1","000","21","40.5454","-79.817","42003","ALLEGHENY COUNTY","4214","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","18.13","KG","03",.51162791
1.030e+10,"SPRINGDALE JSHS",2016,103020603,29,"ALLEG","ALLEGHENY VALLEY SD","All Students","School Total","English Language Arts","Math","Science",138,"138","63","17.4","9.4","31.7","51.4","23.9","34.9","25.4","31.2","15.9","5.8","35.5","17.5","",68.8,33.3,"66.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
1.030e+10,"COLFAX UPPER EL SCH",2016,103020603,24,"ALLEG","ALLEGHENY VALLEY SD","All Students","School Total","English Language Arts","Math","Science",209,"210","75","27.3","14.8","34.7","36.4","21","36","26.8","32.4","21.3","9.6","31.9","8","",63.7,35.8,"70.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
1.030e+12,"ACMETONIA PRIMARY SCH",2016,103020603,5296,"ALLEG","ALLEGHENY VALLEY SD","All Students","School Total","English Language Arts","Math","",74,"74","","28.4","35.1","","45.9","27","","16.2","20.3","","9.5","17.6","","",74.3,62.1,"","2013","420219005296","103020603","5296","42","4202190","05296","ALLEGHENY VALLEY SD","ACMETONIA PRIMARY SCH","7242746500","300 PEARL STREET","CHESWICK","PA","15024","1066","300 PEARL ST","CHESWICK","PA","15024","1066","1","1","000","21","40.5454","-79.817","42003","ALLEGHENY COUNTY","4214","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","18.13","KG","03",.51162791
1.030e+10,"COLFAX UPPER EL SCH",2015,103020603,24,"","ALLEGHENY VALLEY SD","All Students","School Total","English Language Arts","Math","Science",211,"211","59","24.6","11.8","59.3","46","27","28.8","17.5","37.4","6.8","11.8","23.7","5.1","ALLEGHENY VALLEY SD",70.6,38.8,"88.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
1.062e+12,"ALLEGHENY-CLARION VA",2015,106160303,4664,"","ALLEGHENY-CLARION VA","All Students","School Total","English Language Arts","Math","Science",109,"109","63","9.2","4.6","30.2","45","15.6","39.7","43.1","44","22.2","2.8","35.8","7.9","ALLEGHENY-CLARION VAL",54.2,20.2,"69.9","2013","420231004664","106160303","4664","42","4202310","04664","ALLEGHENY-CLARION VALLEY SD","ALLEGHENY-CLARION VALLEY HS","7246594661","PO BOX 345","FOXBURG","PA","16036","0345","762 ROUTE 58","FOXBURG","PA","16036","0345","1","1","000","43","41.1444","-79.6752","42031","CLARION COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","20.86","07","12",.40273973
1.062e+12,"ALLEGHENY-CLARION VAL ELEM",2016,106160303,7467,"CLARI","ALLEGHENY-CLARION VA","All Students","School Total","English Language Arts","Math","Science",183,"183","57","13.7","7.7","29.8","41.5","25.1","42.1","35","36.1","21.1","9.8","31.1","7","",55.2,32.8,"71.9","2013","420231000208","106160303","7467","42","4202310","00208","ALLEGHENY-CLARION VALLEY SD","ALLEGHENY-CLARION VALLEY ELEM","7246593555","PO BOX 347","FOXBURG","PA","16036","0347","776 ROUTE 58","FOXBURG","PA","16036","0347","1","1","000","43","41.1466","-79.6755","42031","CLARION COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","20.13","KG","06",.42899408
1.062e+12,"ALLEGHENY-CLARION VAL",2015,106160303,7467,"","ALLEGHENY-CLARION VA","All Students","School Total","English Language Arts","Math","Science",188,"188","37","10.6","4.8","37.8","42.6","28.2","37.8","34.6","31.4","16.2","12.2","35.6","8.1","ALLEGHENY-CLARION VAL",53.2,33,"75.6","2013","420231000208","106160303","7467","42","4202310","00208","ALLEGHENY-CLARION VALLEY SD","ALLEGHENY-CLARION VALLEY ELEM","7246593555","PO BOX 347","FOXBURG","PA","16036","0347","776 ROUTE 58","FOXBURG","PA","16036","0347","1","1","000","43","41.1466","-79.6755","42031","CLARION COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","20.13","KG","06",.42899408
1.062e+12,"ALLEGHENY-CLARION VA",2016,106160303,4664,"CLARI","ALLEGHENY-CLARION VA","All Students","School Total","English Language Arts","Math","Science",96,"95","45","11.5","6.3","24.4","46.9","17.9","42.2","34.4","32.6","15.6","7.3","43.2","17.8","",58.4,24.2,"66.6","2013","420231004664","106160303","4664","42","4202310","04664","ALLEGHENY-CLARION VALLEY SD","ALLEGHENY-CLARION VALLEY HS","7246594661","PO BOX 345","FOXBURG","PA","16036","0345","762 ROUTE 58","FOXBURG","PA","16036","0345","1","1","000","43","41.1444","-79.6752","42031","CLARION COUNTY","4205","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","20.86","07","12",.40273973
1.214e+12,"TREXLER MS",2015,121390302,4929,"","ALLENTOWN CITY SD","All Students","School Total","English Language Arts","Math","Science",739,"736","264","3.8","2.4","3.8","24.4","6.7","16.3","45.9","27.7","19.3","26","63.2","60.6","ALLENTOWN CITY SD",28.2,9.1,"20.1","2013","420228004929","121390302","4929","42","4202280","04929","ALLENTOWN CITY SD","TREXLER MS","4847654601","851 N 15TH ST","ALLENTOWN","PA","18102","1201","851 NORTH 15TH ST","ALLENTOWN","PA","18102","1201","1","1","000","12","40.6105","-75.4933","42077","LEHIGH COUNTY","4215","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","52","06","08",.89008621
1.214e+12,"HARRISON-MORTON MS",2015,121390302,2791,"","ALLENTOWN CITY SD","All Students","School Total","English Language Arts","Math","Science",701,"707","240","3","1.3","1.7","26.7","9.5","15","46.8","30.1","23.3","23.5","59.1","60","ALLENTOWN CITY SD",29.7,10.8,"16.7","2013","420228002791","121390302","2791","42","4202280","02791","ALLENTOWN CITY SD","HARRISON-MORTON MS","4847655701","137 N 2ND ST","ALLENTOWN","PA","18101","1916","137 NORTH 2ND ST","ALLENTOWN","PA","18101","1916","1","1","000","12","40.6082","-75.4604","42077","LEHIGH COUNTY","4215","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","51","06","08",.92840095
1.214e+12,"MCKINLEY EL SCH",2016,121390302,2777,"LEHIG","ALLENTOWN CITY SD","All Students","School Total","English Language Arts","Math","Science",137,"138","48","5.8","8.7","16.7","20.4","15.9","33.3","40.9","30.4","14.6","32.8","44.9","35.4","",26.2,24.6,"50","2013","420228002777","121390302","2777","42","4202280","02777","ALLENTOWN CITY SD","MCKINLEY EL SCH","4847655461","1124 W TURNER ST","ALLENTOWN","PA","18102","3897","1124 WEST TURNER ST","ALLENTOWN","PA","18102","3897","1","1","000","12","40.6022","-75.482","42077","LEHIGH COUNTY","4215","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","15.5","01","05",.91408935
1.214e+12,"LUIS A RAMOS ES",2015,121390302,8140,"","ALLENTOWN CITY SD","All Students","School Total","English Language Arts","Math","Science",371,"371","137","3","4.3","13.1","35.3","19.4","28.5","35.6","34.8","29.9","26.1","41.5","28.5","ALLENTOWN CITY SD",38.3,23.7,"41.6","2013","420228007364","121390302","8140","42","4202280","07364","ALLENTOWN CITY SD","LUIS A. RAMOS EL SCH","4847654841","1430 WEST ALLEN ST","ALLENTOWN","PA","18102","","1430 WEST ALLEN ST","ALLENTOWN","PA","18102","","1","1","000","12","40.6064","-75.4905","42077","LEHIGH COUNTY","4215","2","N","2","2","PS","2","PS","2","PS","2","PS","2","PS","2","PS","43","PK","05",.85234899
